CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED,MACHINE_ID
6,1139,DYL9121006,09:35:24,09:38:24,A. Manoj Naidu,DMK,M1
6,1139,XAO5967017,15:19:01,15:22:01,K. Anil Das,INC,M2
3,740,CAZ0338530,11:18:08,11:19:08,S. Kavya Joshi,BSP,M1
3,740,BTE8121550,13:48:16,13:50:16,S. Kavya Joshi,BSP,M1
3,740,EKO5064866,09:16:27,09:18:27,S. Kavya Joshi,BSP,M2
3,740,CTW2273257,08:48:19,08:50:19,T. Priya Naidu,INC,M3
3,740,XJR5176128,08:25:08,08:27:08,S. Kavya Joshi,BSP,M3
7,1266,HMG8093746,13:42:04,13:43:04,L. Anil Yadav,DMK,M1
7,1266,HKM7866050,15:35:37,15:37:37,L. Anil Yadav,DMK,M2
7,1266,HBK8368161,11:18:14,11:21:14,R. Kavya Yadav,JD(U),M3
7,1266,JMO0608330,15:35:48,15:38:48,L. Anil Yadav,DMK,M3
7,1266,EVQ3136288,12:30:05,12:33:05,R. Kavya Yadav,JD(U),M3
8,1418,UPK0804483,12:12:34,12:14:34,U. Anjali Yadav,TDP,M1
8,1418,QRX0974482,11:39:13,11:41:13,U. Anjali Yadav,TDP,M1
8,1418,RSB8414600,08:50:07,08:51:07,B. Latha Reddy,BJP,M1
8,1418,RWQ3046527,14:32:42,14:35:42,X. Sanjay Singh,SP,M2
8,1418,GQW1602787,09:15:42,09:18:42,B. Latha Reddy,BJP,M2
8,1418,KIY3039235,14:27:37,14:28:37,X. Sanjay Singh,SP,M3
8,1475,XQW4648675,08:48:31,08:51:31,B. Latha Reddy,BJP,M1
8,1475,OZY8352300,09:53:59,09:54:59,X. Sanjay Singh,SP,M1
8,1475,PPZ9172949,14:17:26,14:20:26,U. Arun Singh,DMK,M3
8,1475,CBJ2173292,12:24:06,12:27:06,U. Arun Singh,DMK,M3
6,1236,THR0401141,08:38:39,08:39:39,A. Lakshmi Sharma,CPM,M1
6,1236,ULN4762781,16:22:56,16:23:56,Z. Latha Reddy,BSP,M1
6,1194,AUH1877090,13:32:06,13:33:06,Z. Latha Reddy,BSP,M1
6,1194,HHG3994637,08:33:44,08:34:44,A. Manoj Naidu,DMK,M1
6,1194,SMA0449740,16:02:08,16:05:08,A. Manoj Naidu,DMK,M3
1,201,AKI1743935,16:39:06,16:42:06,V. Priya Reddy,JD(U),M1
1,201,SRX2123838,15:18:16,15:19:16,Y. Sneha Kumar,BJP,M2
4,831,ERT6993924,10:50:22,10:53:22,C. Suresh Singh,YSRCP,M1
4,831,FTB3212698,16:11:51,16:12:51,H. Divya Yadav,TDP,M2
4,831,ODO4381198,10:27:59,10:30:59,C. Suresh Singh,YSRCP,M3
4,831,THY7894493,10:13:51,10:15:51,C. Suresh Singh,YSRCP,M3
4,831,ZZO8877478,09:45:40,09:47:40,W. Vijay Babu,SP,M3
5,1070,JJU6524987,11:27:07,11:30:07,M. Arun Yadav,BJP,M1
5,1070,EYU7290759,16:39:16,16:41:16,M. Arun Yadav,BJP,M2
5,1070,SDB0787512,12:32:22,12:33:22,O. Arun Verma,BRS,M2
5,1070,LOO6263454,10:04:46,10:07:46,O. Arun Verma,BRS,M2
8,1488,RZK5239342,16:02:19,16:04:19,B. Latha Reddy,BJP,M1
8,1488,UUQ7053491,11:08:52,11:10:52,U. Anjali Yadav,TDP,M2
8,1488,OHO5793335,14:24:43,14:27:43,U. Anjali Yadav,TDP,M2
8,1488,NZI3042565,16:35:51,16:38:51,U. Arun Singh,DMK,M3
1,95,HJN5921484,10:08:26,10:10:26,D. Rahul Singh,TDP,M2
1,95,DZB5499900,11:41:08,11:43:08,Y. Sneha Kumar,BJP,M2
1,95,ESC7261823,10:37:22,10:38:22,D. Rahul Singh,TDP,M3
1,95,JMK0695139,12:55:30,12:58:30,V. Priya Reddy,JD(U),M3
7,1353,BTD2768511,08:11:40,08:14:40,L. Anil Yadav,DMK,M2
7,1353,XCN8446105,13:16:02,13:17:02,R. Kavya Yadav,JD(U),M2
7,1353,WED5758167,09:47:53,09:49:53,A. Anil Reddy,CPM,M2
7,1353,TQX6376448,11:02:54,11:03:54,A. Anil Reddy,CPM,M3
7,1353,XAO5176154,11:38:53,11:39:53,L. Anil Yadav,DMK,M3
7,1335,YPK5417968,13:35:18,13:38:18,L. Anil Yadav,DMK,M1
7,1335,QZP0227758,15:16:45,15:19:45,A. Anil Reddy,CPM,M3
7,1335,EKF9668414,10:11:11,10:12:11,A. Anil Reddy,CPM,M3
7,1335,DPN3595012,14:24:15,14:25:15,R. Kavya Yadav,JD(U),M3
3,772,NWS9453099,15:18:58,15:19:58,S. Kavya Joshi,BSP,M1
3,772,UEJ0930717,09:50:43,09:52:43,T. Priya Naidu,INC,M1
3,772,UKB7554141,10:12:24,10:14:24,R. Rahul Babu,BJP,M2
3,772,QNG8069062,15:12:17,15:13:17,T. Priya Naidu,INC,M2
3,772,MKS2575342,08:13:46,08:14:46,S. Kavya Joshi,BSP,M3
8,1506,MCL4744521,10:22:02,10:23:02,B. Latha Reddy,BJP,M1
8,1506,QVD9350553,14:14:54,14:16:54,U. Anjali Yadav,TDP,M2
8,1506,GVO7512304,15:24:01,15:26:01,U. Arun Singh,DMK,M2
3,583,JWF7212729,10:16:08,10:19:08,S. Kavya Joshi,BSP,M1
3,583,KFV6831779,14:49:20,14:52:20,S. Kavya Joshi,BSP,M2
3,583,TXC7985961,12:35:40,12:36:40,Y. Suresh Sharma,BRS,M2
3,583,GHT2933279,08:05:53,08:08:53,R. Rahul Babu,BJP,M2
3,583,BST4053944,13:24:03,13:25:03,Y. Suresh Sharma,BRS,M3
1,124,ACL6097537,16:36:36,16:38:36,Y. Sneha Kumar,BJP,M1
1,124,YMM1184263,14:41:35,14:42:35,C. Suresh Naidu,INC,M2
1,124,CUP7679442,12:16:49,12:17:49,C. Suresh Naidu,INC,M3
1,124,AUM7861602,09:29:02,09:30:02,V. Priya Reddy,JD(U),M3
1,295,ORP7374574,08:18:06,08:20:06,D. Rahul Singh,TDP,M1
1,295,ROZ6392659,08:09:32,08:11:32,C. Suresh Naidu,INC,M1
1,295,JFC3044258,10:02:39,10:04:39,D. Rahul Singh,TDP,M2
2,507,FJX6494606,12:03:36,12:04:36,T. Rahul Singh,INC,M1
2,507,YRK1346998,13:11:53,13:13:53,N. Ravi Singh,AAP,M1
2,507,BYF4911667,16:34:44,16:35:44,Z. Sanjay Yadav,JD(U),M2
2,507,UVY1162526,09:38:26,09:39:26,N. Ravi Singh,AAP,M3
2,507,BBI2978224,12:46:01,12:48:01,N. Ravi Singh,AAP,M3
2,507,XQY7791498,15:28:41,15:30:41,T. Rahul Singh,INC,M3
2,507,VWE1770072,10:13:23,10:14:23,Z. Sanjay Yadav,JD(U),M3
6,1133,SVU2118954,13:11:16,13:12:16,Z. Latha Reddy,BSP,M1
6,1133,PVQ4660310,08:25:28,08:28:28,A. Lakshmi Sharma,CPM,M2
6,1133,HMC1689533,12:13:05,12:16:05,A. Lakshmi Sharma,CPM,M3
4,796,JNW4770919,14:42:29,14:44:29,W. Vijay Babu,SP,M1
4,796,NMW1582945,11:29:07,11:31:07,W. Vijay Babu,SP,M1
4,796,RDJ4122330,13:22:44,13:25:44,W. Vijay Babu,SP,M1
4,796,MGT0304309,12:40:27,12:43:27,W. Vijay Babu,SP,M1
4,796,VWT9337988,16:37:08,16:40:08,W. Vijay Babu,SP,M2
4,796,APK9654455,15:56:34,15:58:34,H. Divya Yadav,TDP,M3
4,796,XQS9516473,10:31:16,10:32:16,H. Divya Yadav,TDP,M3
4,865,ITZ2235105,09:41:11,09:42:11,H. Divya Yadav,TDP,M1
4,865,CQC9327415,10:36:09,10:38:09,H. Divya Yadav,TDP,M2
4,865,MSE8242562,10:54:13,10:55:13,H. Divya Yadav,TDP,M3
4,865,JZA6765918,08:19:53,08:21:53,W. Vijay Babu,SP,M3
2,363,VBW7613214,14:17:35,14:19:35,T. Rahul Singh,INC,M1
2,363,XGZ2254149,13:38:54,13:39:54,T. Rahul Singh,INC,M2
2,363,KLN7135239,11:19:54,11:21:54,Z. Sanjay Yadav,JD(U),M2
2,363,CAO5073626,09:12:50,09:13:50,Z. Sanjay Yadav,JD(U),M2
2,363,JBA8718719,16:30:03,16:32:03,W. Rahul Reddy,TDP,M2
2,363,SUO1810697,15:00:22,15:02:22,W. Rahul Reddy,TDP,M3
2,514,VHJ8684922,11:14:06,11:16:06,T. Rahul Singh,INC,M1
2,514,GTC5544695,14:16:10,14:18:10,N. Ravi Singh,AAP,M2
2,514,XRS5156279,11:52:45,11:55:45,N. Ravi Singh,AAP,M2
2,514,RQF2731898,08:12:42,08:14:42,T. Rahul Singh,INC,M3
2,514,BJL7874431,08:00:26,08:01:26,T. Rahul Singh,INC,M3
8,1460,RHT5268758,16:54:57,16:57:57,U. Anjali Yadav,TDP,M1
8,1460,MJB3454481,13:11:01,13:13:01,U. Anjali Yadav,TDP,M2
8,1460,MAZ3466803,15:34:56,15:36:56,U. Arun Singh,DMK,M2
8,1460,GTA3072042,12:55:44,12:58:44,U. Anjali Yadav,TDP,M2
1,223,SEV3070611,10:01:55,10:04:55,D. Rahul Singh,TDP,M1
1,223,ITW0065163,10:16:48,10:17:48,V. Priya Reddy,JD(U),M2
1,223,FQW3632151,11:39:53,11:41:53,D. Rahul Singh,TDP,M2
1,223,XGF7712401,08:16:09,08:18:09,V. Priya Reddy,JD(U),M3
4,1019,JSF5675337,08:15:05,08:17:05,H. Divya Yadav,TDP,M1
4,1019,QMB6984972,11:41:22,11:42:22,H. Divya Yadav,TDP,M3
4,1019,YNE1133684,16:39:57,16:40:57,C. Suresh Singh,YSRCP,M3
4,1019,ROX2575329,09:12:39,09:14:39,C. Suresh Singh,YSRCP,M3
8,1440,YNI3801369,09:26:21,09:29:21,U. Anjali Yadav,TDP,M1
8,1440,KJN3707828,09:27:49,09:30:49,B. Latha Reddy,BJP,M2
8,1440,ZGA9392471,10:26:08,10:27:08,U. Arun Singh,DMK,M3
5,1118,ZTE6263445,10:12:26,10:13:26,O. Arun Verma,BRS,M1
5,1118,HED8306264,13:00:55,13:03:55,M. Arun Yadav,BJP,M2
5,1118,VCZ8945438,16:14:36,16:16:36,O. Arun Verma,BRS,M3
5,1118,QNC0303834,16:07:18,16:10:18,M. Arun Yadav,BJP,M3
1,110,MYV8520540,08:54:09,08:57:09,Y. Sneha Kumar,BJP,M1
1,110,OET0663900,13:28:51,13:31:51,C. Suresh Naidu,INC,M2
1,110,PRJ6583456,08:59:51,09:02:51,D. Rahul Singh,TDP,M2
1,337,XJR5074663,10:06:47,10:07:47,Y. Sneha Kumar,BJP,M1
1,337,HET9308215,14:09:20,14:10:20,V. Priya Reddy,JD(U),M2
1,337,IFM9159585,13:40:45,13:42:45,V. Priya Reddy,JD(U),M3
1,337,XVG5571427,08:10:55,08:13:55,V. Priya Reddy,JD(U),M3
1,115,DZG1689741,14:03:28,14:06:28,D. Rahul Singh,TDP,M1
1,115,NPU7558446,14:45:18,14:46:18,D. Rahul Singh,TDP,M1
1,115,QQA5379559,16:41:21,16:43:21,V. Priya Reddy,JD(U),M2
1,115,YNM0169681,11:03:16,11:06:16,C. Suresh Naidu,INC,M3
1,115,LDC3286334,09:31:31,09:34:31,D. Rahul Singh,TDP,M3
2,522,IAP4154277,08:24:11,08:27:11,W. Rahul Reddy,TDP,M1
2,522,HEF1154861,10:55:09,10:56:09,N. Ravi Singh,AAP,M2
2,522,WTD4634652,16:25:24,16:26:24,N. Ravi Singh,AAP,M2
2,522,HZN3759026,08:29:28,08:31:28,N. Ravi Singh,AAP,M2
2,522,SVX8324272,11:47:12,11:50:12,T. Rahul Singh,INC,M3
2,541,TBS4405817,13:25:17,13:28:17,W. Rahul Reddy,TDP,M1
2,541,JHR4342503,16:05:54,16:08:54,N. Ravi Singh,AAP,M2
2,541,XZK4155693,12:00:20,12:02:20,T. Rahul Singh,INC,M2
2,541,IEX2426210,11:27:10,11:29:10,Z. Sanjay Yadav,JD(U),M3
2,541,JAS2878226,11:29:33,11:32:33,N. Ravi Singh,AAP,M3
7,1357,SFW4586062,09:17:43,09:18:43,R. Kavya Yadav,JD(U),M1
7,1357,RNA4562266,14:26:35,14:27:35,NOTA,NOTA,M1
7,1357,BCY4282923,15:13:43,15:15:43,A. Anil Reddy,CPM,M2
7,1357,JHE3973783,14:58:05,15:00:05,R. Kavya Yadav,JD(U),M3
7,1357,PWD8174766,15:03:38,15:06:38,A. Anil Reddy,CPM,M3
5,1053,NZL3793421,16:32:14,16:33:14,C. Latha Reddy,AAP,M1
5,1053,SFZ3294655,11:28:27,11:29:27,C. Latha Reddy,AAP,M2
5,1053,ZCN9078143,08:29:27,08:32:27,M. Arun Yadav,BJP,M3
5,1053,DBG6823495,12:42:00,12:45:00,M. Arun Yadav,BJP,M3
8,1387,SCG6500136,14:30:46,14:33:46,X. Sanjay Singh,SP,M1
8,1387,BVU9563470,14:58:17,15:01:17,B. Latha Reddy,BJP,M2
8,1387,OBZ8518768,08:00:32,08:01:32,X. Sanjay Singh,SP,M2
7,1259,IKA4698901,15:22:15,15:23:15,L. Anil Yadav,DMK,M1
7,1259,BIJ3088255,10:01:39,10:04:39,A. Anil Reddy,CPM,M3
7,1259,DKY8287371,12:27:28,12:28:28,R. Kavya Yadav,JD(U),M3
4,996,AWD1950782,08:41:10,08:42:10,W. Vijay Babu,SP,M1
4,996,ZAT2637973,09:24:17,09:25:17,H. Divya Yadav,TDP,M1
4,996,NHR1895798,12:32:20,12:33:20,W. Vijay Babu,SP,M2
4,996,GZP0035424,14:15:44,14:17:44,H. Divya Yadav,TDP,M2
1,162,OWJ5659861,15:22:32,15:25:32,Y. Sneha Kumar,BJP,M1
1,162,FOB4618069,11:43:30,11:44:30,C. Suresh Naidu,INC,M2
1,162,OQC8498481,16:19:02,16:22:02,Y. Sneha Kumar,BJP,M2
1,162,YJH2660801,09:07:26,09:09:26,C. Suresh Naidu,INC,M2
1,162,PYN6046224,12:37:41,12:38:41,Y. Sneha Kumar,BJP,M3
1,174,CWO4216073,09:11:16,09:12:16,Y. Sneha Kumar,BJP,M1
1,174,BQF8305111,12:04:02,12:05:02,D. Rahul Singh,TDP,M1
1,174,FZL7104410,10:39:27,10:42:27,Y. Sneha Kumar,BJP,M2
1,174,VTO1264439,11:49:49,11:50:49,Y. Sneha Kumar,BJP,M3
1,174,QOS2035165,16:46:40,16:49:40,V. Priya Reddy,JD(U),M3
1,188,QYS1176097,11:38:32,11:40:32,V. Priya Reddy,JD(U),M1
1,188,QKG3886030,08:19:43,08:20:43,C. Suresh Naidu,INC,M1
1,188,MTT7100152,15:41:44,15:42:44,C. Suresh Naidu,INC,M2
1,188,PWY0433260,15:10:22,15:11:22,V. Priya Reddy,JD(U),M2
1,188,MPS3064610,09:26:34,09:27:34,D. Rahul Singh,TDP,M3
1,188,TRV2948093,10:27:26,10:30:26,C. Suresh Naidu,INC,M3
2,410,TDH1193738,15:22:57,15:25:57,W. Rahul Reddy,TDP,M1
2,410,OVI7953078,10:35:42,10:37:42,N. Ravi Singh,AAP,M1
2,410,EFC3851581,08:59:20,09:00:20,T. Rahul Singh,INC,M2
2,410,QFR0576491,12:16:53,12:19:53,T. Rahul Singh,INC,M2
2,410,PES8887234,10:20:23,10:21:23,Z. Sanjay Yadav,JD(U),M2
2,410,PKS5625266,13:18:25,13:19:25,T. Rahul Singh,INC,M3
2,410,CLI6033001,08:03:23,08:04:23,Z. Sanjay Yadav,JD(U),M3
7,1313,VYJ3808056,16:11:51,16:12:51,L. Anil Yadav,DMK,M1
7,1313,RRN3275406,12:48:33,12:49:33,R. Kavya Yadav,JD(U),M1
7,1313,GIC0330862,08:01:47,08:02:47,R. Kavya Yadav,JD(U),M2
7,1313,YQO9248037,11:59:17,12:00:17,A. Anil Reddy,CPM,M2
7,1313,YQL7127694,09:41:06,09:43:06,L. Anil Yadav,DMK,M3
8,1523,SFN7611610,09:04:18,09:06:18,X. Sanjay Singh,SP,M2
8,1523,VCH6483021,08:20:53,08:21:53,X. Sanjay Singh,SP,M2
8,1523,WTK2350940,09:00:45,09:03:45,U. Arun Singh,DMK,M2
8,1523,KDA7036772,10:26:30,10:27:30,X. Sanjay Singh,SP,M3
1,164,JVZ4364732,13:36:43,13:37:43,V. Priya Reddy,JD(U),M3
1,164,AZW5351912,10:48:53,10:50:53,D. Rahul Singh,TDP,M3
1,164,GGA3448745,08:31:44,08:32:44,Y. Sneha Kumar,BJP,M3
1,164,ZEF2226138,09:22:58,09:23:58,V. Priya Reddy,JD(U),M3
5,1111,NZQ6159876,10:18:02,10:20:02,C. Latha Reddy,AAP,M2
5,1111,RKU6084300,14:00:03,14:03:03,O. Arun Verma,BRS,M2
5,1111,ZLJ7446185,16:56:34,16:59:34,C. Latha Reddy,AAP,M2
5,1111,MNE6994512,15:28:02,15:30:02,M. Arun Yadav,BJP,M3
1,299,VWH8047485,16:34:37,16:37:37,D. Rahul Singh,TDP,M2
1,299,YNZ0571112,10:03:07,10:06:07,C. Suresh Naidu,INC,M2
1,299,UNU4387912,15:58:15,15:59:15,Y. Sneha Kumar,BJP,M3
1,299,PRX8748734,13:26:09,13:28:09,C. Suresh Naidu,INC,M3
1,299,OYK5971008,16:50:52,16:51:52,V. Priya Reddy,JD(U),M3
1,24,OHA5971699,08:23:14,08:25:14,D. Rahul Singh,TDP,M1
1,24,WQM9976040,15:11:48,15:14:48,C. Suresh Naidu,INC,M2
1,24,CIF7580592,15:27:25,15:28:25,V. Priya Reddy,JD(U),M3
1,24,FVE2783175,11:52:26,11:54:26,D. Rahul Singh,TDP,M3
1,24,KVH9444209,09:08:37,09:11:37,C. Suresh Naidu,INC,M3
8,1444,MCC9842255,10:28:48,10:31:48,U. Arun Singh,DMK,M2
8,1444,NAF4597350,16:55:24,16:57:24,B. Latha Reddy,BJP,M2
8,1444,GZR5859862,16:59:27,17:00:27,U. Anjali Yadav,TDP,M2
8,1444,UHO6077083,10:54:26,10:57:26,U. Anjali Yadav,TDP,M3
8,1444,WJW8918505,10:22:37,10:23:37,X. Sanjay Singh,SP,M3
1,103,ZNO6887912,15:34:12,15:35:12,V. Priya Reddy,JD(U),M1
1,103,AWX0945128,09:44:34,09:47:34,V. Priya Reddy,JD(U),M2
1,103,ANU4934250,15:31:24,15:34:24,D. Rahul Singh,TDP,M2
1,103,MIU7351642,08:32:41,08:33:41,Y. Sneha Kumar,BJP,M2
1,103,VJS3517020,09:34:14,09:37:14,V. Priya Reddy,JD(U),M3
1,103,YVH5303676,10:06:34,10:07:34,Y. Sneha Kumar,BJP,M3
1,103,ZSU1359593,08:32:02,08:34:02,V. Priya Reddy,JD(U),M3
3,600,NFY0879250,14:30:11,14:32:11,T. Priya Naidu,INC,M1
3,600,WLV9298415,11:32:48,11:35:48,T. Priya Naidu,INC,M1
3,600,NKJ8341430,15:27:50,15:30:50,S. Kavya Joshi,BSP,M2
3,600,FSW3467864,14:04:27,14:06:27,S. Kavya Joshi,BSP,M2
3,600,IXS8846868,16:36:13,16:39:13,S. Kavya Joshi,BSP,M2
3,600,CKZ9240370,12:30:57,12:32:57,T. Priya Naidu,INC,M3
1,234,TAM4864264,16:45:24,16:48:24,Y. Sneha Kumar,BJP,M2
1,234,XPY5948608,10:07:32,10:09:32,Y. Sneha Kumar,BJP,M2
1,234,BFR8664926,08:19:31,08:21:31,C. Suresh Naidu,INC,M3
4,896,CMX3836669,13:57:37,13:58:37,H. Divya Yadav,TDP,M2
4,896,OVX0806988,13:11:21,13:12:21,H. Divya Yadav,TDP,M2
4,896,YJM6542732,09:11:08,09:12:08,C. Suresh Singh,YSRCP,M2
4,896,HXL5309877,10:04:09,10:05:09,C. Suresh Singh,YSRCP,M3
4,896,QYZ2481120,12:17:19,12:18:19,C. Suresh Singh,YSRCP,M3
1,153,YMD9176762,09:08:13,09:09:13,D. Rahul Singh,TDP,M1
1,153,CMC7843745,09:37:56,09:40:56,V. Priya Reddy,JD(U),M3
1,153,KFP0113701,09:42:25,09:45:25,Y. Sneha Kumar,BJP,M3
2,570,WPP8016689,11:53:57,11:54:57,N. Ravi Singh,AAP,M1
2,570,JYK7592591,16:48:23,16:51:23,N. Ravi Singh,AAP,M2
2,570,ORG0886410,15:16:31,15:17:31,N. Ravi Singh,AAP,M3
2,570,CQB9707055,14:16:46,14:18:46,N. Ravi Singh,AAP,M3
2,570,LQM4560110,12:22:26,12:23:26,W. Rahul Reddy,TDP,M3
1,190,CND7565152,14:50:04,14:53:04,V. Priya Reddy,JD(U),M1
1,190,XZH3489099,08:31:47,08:32:47,V. Priya Reddy,JD(U),M2
1,190,VWN4376094,14:53:05,14:56:05,C. Suresh Naidu,INC,M2
1,190,SWE6272072,12:33:41,12:35:41,Y. Sneha Kumar,BJP,M2
1,190,MWP9186804,13:05:59,13:07:59,D. Rahul Singh,TDP,M2
1,190,INC2044600,16:29:06,16:30:06,Y. Sneha Kumar,BJP,M3
8,1516,FKS0751518,13:14:36,13:15:36,U. Anjali Yadav,TDP,M1
8,1516,LQV0803278,15:19:10,15:21:10,U. Arun Singh,DMK,M2
8,1516,MGU3600387,16:32:41,16:35:41,U. Anjali Yadav,TDP,M2
1,33,IOC9659224,13:14:13,13:16:13,C. Suresh Naidu,INC,M1
1,33,KVL2042604,10:01:31,10:02:31,Y. Sneha Kumar,BJP,M1
1,33,WHS2254890,15:30:21,15:33:21,C. Suresh Naidu,INC,M1
1,33,ION0450097,12:50:04,12:51:04,D. Rahul Singh,TDP,M1
1,33,VFA4401150,11:40:27,11:42:27,Y. Sneha Kumar,BJP,M3
1,33,YLO5833168,16:21:25,16:24:25,V. Priya Reddy,JD(U),M3
2,543,SUR8965773,14:44:16,14:47:16,T. Rahul Singh,INC,M1
2,543,SGP8253446,14:31:16,14:32:16,Z. Sanjay Yadav,JD(U),M2
2,543,OHA0134640,13:20:19,13:21:19,T. Rahul Singh,INC,M2
2,543,MBY4684806,11:46:33,11:48:33,W. Rahul Reddy,TDP,M2
5,1057,OWE5815638,10:04:06,10:06:06,M. Arun Yadav,BJP,M1
5,1057,IXC5842008,15:17:13,15:18:13,M. Arun Yadav,BJP,M2
5,1057,ZBX0808879,15:34:45,15:37:45,C. Latha Reddy,AAP,M2
5,1057,NBP3524955,11:58:26,12:01:26,M. Arun Yadav,BJP,M3
4,978,KQT2628846,10:11:59,10:12:59,H. Divya Yadav,TDP,M1
4,978,PTS5493124,11:25:57,11:26:57,H. Divya Yadav,TDP,M2
4,978,BMM5690159,11:51:05,11:54:05,H. Divya Yadav,TDP,M2
4,978,VJT2107587,13:26:04,13:28:04,W. Vijay Babu,SP,M3
2,435,WJZ7204813,12:27:32,12:29:32,Z. Sanjay Yadav,JD(U),M1
2,435,NJF3020399,08:23:26,08:26:26,T. Rahul Singh,INC,M1
2,435,NPU4760754,08:50:06,08:52:06,N. Ravi Singh,AAP,M1
2,435,YLQ6879215,08:43:47,08:44:47,Z. Sanjay Yadav,JD(U),M2
2,435,RXF0622960,12:27:10,12:28:10,T. Rahul Singh,INC,M3
3,658,PKV2420683,08:16:35,08:18:35,R. Rahul Babu,BJP,M1
3,658,GPC9960134,09:18:54,09:20:54,T. Priya Naidu,INC,M1
3,658,QCO9723167,14:12:51,14:14:51,Y. Suresh Sharma,BRS,M2
3,658,XZL6009763,13:59:24,14:01:24,R. Rahul Babu,BJP,M2
3,658,ZPX7536442,13:19:21,13:20:21,S. Kavya Joshi,BSP,M3
3,658,VVB2183784,11:54:36,11:57:36,S. Kavya Joshi,BSP,M3
4,914,HWB8792847,13:51:40,13:53:40,C. Suresh Singh,YSRCP,M2
4,914,TYK0550661,15:29:13,15:32:13,H. Divya Yadav,TDP,M3
4,914,ZUH1132771,10:47:17,10:48:17,H. Divya Yadav,TDP,M3
1,152,VQT4146389,13:32:41,13:35:41,D. Rahul Singh,TDP,M1
1,152,XJH9596252,10:36:26,10:38:26,Y. Sneha Kumar,BJP,M3
5,1119,KCX6331210,12:42:55,12:43:55,O. Arun Verma,BRS,M1
5,1119,TIY8882718,16:10:30,16:13:30,M. Arun Yadav,BJP,M2
5,1119,PZU0387864,09:46:00,09:48:00,O. Arun Verma,BRS,M2
5,1119,UKC2412665,08:45:15,08:46:15,O. Arun Verma,BRS,M3
5,1119,IDQ9837112,15:51:28,15:54:28,M. Arun Yadav,BJP,M3
1,273,CAN4276253,14:54:07,14:55:07,D. Rahul Singh,TDP,M1
1,273,DDG4418391,08:55:27,08:58:27,C. Suresh Naidu,INC,M2
1,273,PFM2289487,13:07:02,13:08:02,V. Priya Reddy,JD(U),M2
1,273,VRO4678812,14:06:37,14:07:37,V. Priya Reddy,JD(U),M3
1,273,HDK0848121,16:39:01,16:40:01,Y. Sneha Kumar,BJP,M3
7,1297,WVS8048096,12:05:51,12:06:51,A. Anil Reddy,CPM,M1
7,1297,DSY4357316,13:50:16,13:53:16,A. Anil Reddy,CPM,M3
4,825,NUE5368981,10:34:43,10:36:43,H. Divya Yadav,TDP,M2
4,825,TYK7029439,12:37:40,12:40:40,W. Vijay Babu,SP,M2
4,825,BAH0479036,10:28:36,10:29:36,W. Vijay Babu,SP,M3
4,825,ZYL5924723,13:20:12,13:21:12,H. Divya Yadav,TDP,M3
4,825,CFY6134543,13:23:35,13:26:35,H. Divya Yadav,TDP,M3
3,625,PEJ6835431,14:55:12,14:56:12,Y. Suresh Sharma,BRS,M1
3,625,AMX5103549,16:11:06,16:12:06,Y. Suresh Sharma,BRS,M2
3,625,VUX9654374,12:50:58,12:51:58,S. Kavya Joshi,BSP,M2
3,625,UKP7895523,13:45:01,13:46:01,S. Kavya Joshi,BSP,M2
3,625,FCU1323886,13:33:47,13:36:47,T. Priya Naidu,INC,M3
2,501,FGH9500786,10:39:57,10:41:57,Z. Sanjay Yadav,JD(U),M1
2,501,YSO1945969,16:15:43,16:18:43,N. Ravi Singh,AAP,M1
2,501,OET6760066,09:56:02,09:58:02,T. Rahul Singh,INC,M2
2,501,ZDY7262424,10:55:39,10:58:39,N. Ravi Singh,AAP,M2
2,501,PNP2557838,12:54:17,12:57:17,N. Ravi Singh,AAP,M2
6,1193,HEW2383163,16:25:37,16:26:37,A. Manoj Naidu,DMK,M1
6,1193,TQX9761140,11:25:21,11:28:21,K. Anil Das,INC,M1
6,1193,IPL1102720,14:52:48,14:54:48,K. Anil Das,INC,M2
6,1193,MET3894759,15:36:18,15:39:18,A. Lakshmi Sharma,CPM,M3
6,1193,MZJ9973676,08:48:13,08:51:13,A. Manoj Naidu,DMK,M3
1,266,MVQ1959060,13:26:43,13:28:43,D. Rahul Singh,TDP,M1
1,266,LDN9275652,14:59:04,15:02:04,V. Priya Reddy,JD(U),M2
1,266,ZOV4393146,10:05:27,10:07:27,V. Priya Reddy,JD(U),M2
1,266,JZP0923932,11:24:40,11:25:40,Y. Sneha Kumar,BJP,M3
1,266,IKL2218432,10:10:46,10:12:46,C. Suresh Naidu,INC,M3
7,1261,CVV6980181,16:15:32,16:16:32,R. Kavya Yadav,JD(U),M1
7,1261,XHP4095969,16:23:24,16:24:24,L. Anil Yadav,DMK,M1
7,1261,OZA4573309,11:56:35,11:58:35,A. Anil Reddy,CPM,M1
7,1261,DXM4143609,09:55:06,09:56:06,K. Meena Babu,TDP,M2
7,1261,DAT1480907,15:16:21,15:18:21,L. Anil Yadav,DMK,M2
7,1261,PNQ5776690,08:49:14,08:52:14,A. Anil Reddy,CPM,M3
2,540,ENH2944232,09:37:55,09:39:55,T. Rahul Singh,INC,M1
2,540,ZPF1324414,12:56:34,12:58:34,Z. Sanjay Yadav,JD(U),M1
2,540,APM7972700,16:17:59,16:20:59,T. Rahul Singh,INC,M1
