CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
1,165,RZV1388932,08:44:18,08:45:18,D. Rahul Singh,VUN
6,1246,WUO5872916,14:32:28,14:33:28,A. Manoj Naidu,KEM
7,1334,YEU4187531,16:24:19,16:26:19,L. Anil Yadav,KEM
1,251,HBG3910515,16:46:53,16:48:53,D. Rahul Singh,VUN
2,393,VVB2282054,15:51:52,15:53:52,T. Rahul Singh,MEX
2,382,VID5037241,10:55:43,10:58:43,T. Rahul Singh,MEX
4,902,UGP1904649,16:10:02,16:13:02,W. Vijay Babu,WUF
7,1264,VVR3328651,15:40:36,15:41:36,A. Anil Reddy,BIR
6,1195,UFC6084222,11:18:16,11:20:16,K. Anil Das,MEX
6,1190,HFP1656207,13:36:24,13:37:24,A. Manoj Naidu,KEM
1,64,HAM2997210,11:21:47,11:23:47,C. Suresh Naidu,MEX
4,909,VPS7090518,10:34:08,10:35:08,C. Suresh Singh,NOD
4,957,WKW9138936,10:04:36,10:06:36,H. Divya Yadav,VUN
2,464,DIE5815617,13:23:35,13:25:35,Z. Sanjay Yadav,LAG
1,128,TLM9101936,10:20:20,10:23:20,V. Priya Reddy,LAG
3,722,QGJ6900966,12:53:26,12:55:26,S. Kavya Joshi,RYX
1,164,GGA3448745,09:26:29,09:28:29,V. Priya Reddy,LAG
8,1455,YFG0449410,08:32:47,08:33:47,U. Anjali Yadav,VUN
2,393,XEJ8377545,10:58:49,10:59:49,Z. Sanjay Yadav,LAG
6,1195,RAT3197048,12:50:15,12:51:15,K. Anil Das,MEX
5,1084,LVJ9137155,14:13:18,14:16:18,C. Latha Reddy,QOP
1,221,UHQ5516849,11:33:28,11:35:28,C. Suresh Naidu,MEX
7,1273,MEG1271688,15:10:05,15:11:05,K. Meena Babu,VUN
3,612,BNY2159188,14:38:24,14:39:24,T. Priya Naidu,MEX
4,984,YXI0630912,08:01:48,08:04:48,C. Suresh Singh,NOD
2,398,GZL6430886,16:04:53,16:05:53,W. Rahul Reddy,VUN
6,1139,SWR5560183,08:58:23,08:59:23,Z. Latha Reddy,RYX
1,282,WOB1768551,13:40:02,13:43:02,V. Priya Reddy,LAG
1,54,CNZ6679560,16:05:17,16:06:17,Y. Sneha Kumar,ZAR
1,123,BOO1040433,08:56:50,08:59:50,Y. Sneha Kumar,ZAR
1,109,UZS2340709,11:15:42,11:17:42,D. Rahul Singh,VUN
1,55,OZM0316639,10:40:12,10:42:12,D. Rahul Singh,VUN
4,802,ITY6660186,09:54:05,09:56:05,W. Vijay Babu,WUF
6,1174,BIY1796123,15:04:24,15:06:24,A. Lakshmi Sharma,BIR
2,358,ZVD9007389,09:35:04,09:36:04,T. Rahul Singh,MEX
1,331,KDY1323172,10:19:36,10:20:36,D. Rahul Singh,VUN
7,1280,CPD3664486,10:42:23,10:45:23,L. Anil Yadav,KEM
4,1013,OCS0419810,14:59:49,15:00:49,C. Suresh Singh,NOD
5,1091,LED4246153,09:31:18,09:33:18,M. Arun Yadav,ZAR
2,353,JBX5265068,14:04:08,14:06:08,Z. Sanjay Yadav,LAG
1,239,VLT4295818,11:51:46,11:53:46,V. Priya Reddy,LAG
3,704,PDN9479157,14:13:13,14:16:13,S. Kavya Joshi,RYX
7,1302,UFX1126893,16:43:40,16:45:40,L. Anil Yadav,KEM
3,713,HYV5243106,15:24:20,15:25:20,NOTA,NOTA
4,983,SAM4240033,12:24:16,12:27:16,W. Vijay Babu,WUF
2,556,UJB3496100,12:58:02,12:59:02,W. Rahul Reddy,VUN
1,168,WBK9143736,12:04:02,12:07:02,Y. Sneha Kumar,ZAR
4,958,ZYI8094101,11:51:30,11:52:30,C. Suresh Singh,NOD
4,836,JBG8173749,15:43:43,15:44:43,W. Vijay Babu,WUF
8,1525,RYH7814709,12:27:12,12:30:12,B. Latha Reddy,ZAR
7,1306,ZBA0508875,09:57:12,09:59:12,L. Anil Yadav,KEM
1,188,PWY0433260,10:16:09,10:17:09,V. Priya Reddy,LAG
1,133,XNL2232771,15:23:12,15:25:12,Y. Sneha Kumar,ZAR
2,445,YRB2794830,10:04:55,10:06:55,N. Ravi Singh,QOP
3,759,ROQ0705304,08:53:35,08:56:35,T. Priya Naidu,MEX
4,930,HAP6530918,11:15:19,11:18:19,H. Divya Yadav,VUN
8,1476,ZIX2351966,16:15:08,16:18:08,B. Latha Reddy,ZAR
4,1005,DXF0194395,14:27:50,14:29:50,C. Suresh Singh,NOD
3,589,XFT5011310,15:13:46,15:14:46,Y. Suresh Sharma,TIL
8,1421,WBA1298916,15:22:04,15:24:04,B. Latha Reddy,ZAR
5,1105,SZO1839455,14:44:35,14:46:35,O. Arun Verma,TIL
4,988,UIB7889820,10:35:02,10:38:02,W. Vijay Babu,WUF
4,892,DRB6712958,08:42:07,08:45:07,C. Suresh Singh,NOD
4,1010,TKL0538114,08:46:14,08:48:14,C. Suresh Singh,NOD
4,838,IAF8569953,10:43:40,10:45:40,H. Divya Yadav,VUN
4,860,UCS3577832,16:01:59,16:04:59,H. Divya Yadav,VUN
6,1234,SFN4500431,13:20:22,13:22:22,A. Manoj Naidu,KEM
1,112,CZM4577645,14:42:30,14:44:30,V. Priya Reddy,LAG
4,937,FJF9942580,09:12:36,09:13:36,H. Divya Yadav,VUN
8,1461,ERC8945473,14:54:55,14:56:55,U. Anjali Yadav,VUN
1,204,AOG1730494,09:41:21,09:43:21,V. Priya Reddy,LAG
2,510,NZN0659401,12:01:52,12:03:52,N. Ravi Singh,QOP
8,1402,WPU2874212,14:16:17,14:18:17,X. Sanjay Singh,WUF
4,874,KAY2399678,15:59:40,16:00:40,H. Divya Yadav,VUN
1,263,BER5391760,14:45:59,14:46:59,V. Priya Reddy,LAG
1,299,UNU4387912,09:32:39,09:34:39,D. Rahul Singh,VUN
2,481,KXG9075436,16:03:48,16:05:48,N. Ravi Singh,QOP
6,1133,PVQ4660310,08:54:07,08:55:07,A. Lakshmi Sharma,BIR
3,637,CKG7180673,13:02:48,13:05:48,T. Priya Naidu,MEX
3,639,UGV6604616,10:39:34,10:42:34,T. Priya Naidu,MEX
3,691,CXM1400123,08:31:16,08:32:16,T. Priya Naidu,MEX
7,1257,XWT9147426,08:49:35,08:51:35,L. Anil Yadav,KEM
8,1526,JCQ6581427,16:47:49,16:48:49,U. Arun Singh,KEM
3,586,CZF0482990,08:19:38,08:20:38,T. Priya Naidu,MEX
3,731,SNL2146735,16:47:56,16:48:56,T. Priya Naidu,MEX
4,865,JZA6765918,12:01:52,12:02:52,H. Divya Yadav,VUN
8,1422,PLO4598002,11:16:46,11:19:46,X. Sanjay Singh,WUF
5,1111,MNE6994512,15:21:59,15:24:59,C. Latha Reddy,QOP
2,536,HSW5628093,11:44:03,11:47:03,N. Ravi Singh,QOP
2,555,DMK0480339,13:34:44,13:37:44,N. Ravi Singh,QOP
5,1086,GJY2913595,10:54:10,10:56:10,O. Arun Verma,TIL
8,1523,KDA7036772,09:57:08,10:00:08,B. Latha Reddy,ZAR
2,477,BKH6350839,16:16:53,16:17:53,T. Rahul Singh,MEX
2,375,DFZ7716166,08:40:34,08:43:34,Z. Sanjay Yadav,LAG
1,206,RHH8717415,08:51:57,08:54:57,V. Priya Reddy,LAG
1,272,VZM0220987,09:53:03,09:54:03,Y. Sneha Kumar,ZAR
1,327,BPK1983001,13:36:55,13:37:55,D. Rahul Singh,VUN
7,1334,VEJ1018401,11:43:32,11:46:32,A. Anil Reddy,BIR
6,1193,IPL1102720,11:36:25,11:39:25,K. Anil Das,MEX
8,1528,EKP9271378,09:07:59,09:08:59,B. Latha Reddy,ZAR
3,582,BHZ2795085,09:07:35,09:09:35,Y. Suresh Sharma,TIL
1,246,IFL5071723,13:02:35,13:03:35,V. Priya Reddy,LAG
5,1106,ZQG1341153,16:05:14,16:08:14,M. Arun Yadav,ZAR
4,884,RFH4083382,14:06:16,14:07:16,W. Vijay Babu,WUF
1,4,IEC3606776,16:20:27,16:23:27,V. Priya Reddy,LAG
4,873,WTK3041218,12:26:46,12:27:46,C. Suresh Singh,NOD
3,641,TBK7208291,10:40:55,10:41:55,T. Priya Naidu,MEX
3,719,IYX3808359,10:49:56,10:52:56,R. Rahul Babu,ZAR
8,1493,FSK3776813,08:02:04,08:04:04,B. Latha Reddy,ZAR
3,756,SUQ4009912,13:26:34,13:28:34,Y. Suresh Sharma,TIL
4,823,WAM0281494,16:13:43,16:16:43,H. Divya Yadav,VUN
1,177,WRN8019943,11:49:54,11:51:54,V. Priya Reddy,LAG
2,577,YFI6998508,15:58:04,16:01:04,N. Ravi Singh,QOP
2,355,YMQ1837346,11:20:41,11:21:41,W. Rahul Reddy,VUN
8,1471,TZV8274203,11:13:20,11:14:20,B. Latha Reddy,ZAR
2,543,MBY4684806,09:46:24,09:47:24,T. Rahul Singh,MEX
6,1182,UDW2311937,09:49:10,09:50:10,K. Anil Das,MEX
4,1017,NSK8190821,08:10:05,08:13:05,C. Suresh Singh,NOD
8,1461,WFS2112976,10:51:13,10:54:13,U. Arun Singh,KEM
5,1082,DOI3866863,15:59:34,16:02:34,C. Latha Reddy,QOP
1,49,KCA6920089,09:58:22,09:59:22,C. Suresh Naidu,MEX
7,1328,OWX2365103,16:13:56,16:15:56,L. Anil Yadav,KEM
2,431,GGZ1181336,13:35:41,13:37:41,N. Ravi Singh,QOP
4,839,WZG3484801,11:50:54,11:52:54,H. Divya Yadav,VUN
5,1080,BER7605038,12:42:26,12:44:26,C. Latha Reddy,QOP
2,409,SRK0033301,13:35:16,13:37:16,T. Rahul Singh,MEX
1,241,BPP3788144,11:07:18,11:08:18,Y. Sneha Kumar,ZAR
3,643,BYZ3970126,08:13:20,08:15:20,S. Kavya Joshi,RYX
7,1300,QYR1335158,11:09:49,11:11:49,L. Anil Yadav,KEM
1,155,RGI3544246,10:52:19,10:55:19,Y. Sneha Kumar,ZAR
1,275,MQP8747269,11:22:57,11:23:57,C. Suresh Naidu,MEX
8,1479,SAN7554263,10:35:06,10:38:06,X. Sanjay Singh,WUF
1,142,HSI2911469,15:51:54,15:54:54,V. Priya Reddy,LAG
2,527,RTF8252172,16:36:32,16:37:32,N. Ravi Singh,QOP
7,1278,NYB8807268,10:29:10,10:32:10,K. Meena Babu,VUN
4,998,CES0976265,12:34:34,12:37:34,H. Divya Yadav,VUN
8,1442,SSY3760579,10:32:42,10:35:42,B. Latha Reddy,ZAR
4,909,KXX1432121,13:30:05,13:31:05,H. Divya Yadav,VUN
1,349,KRP1555482,14:43:13,14:46:13,Y. Sneha Kumar,ZAR
1,49,AUF0099218,13:28:58,13:30:58,C. Suresh Naidu,MEX
5,1129,BJM6311251,12:32:26,12:35:26,M. Arun Yadav,ZAR
8,1499,ANW6112208,12:58:29,13:00:29,B. Latha Reddy,ZAR
2,486,GUC4142861,13:16:42,13:18:42,N. Ravi Singh,QOP
2,401,EUM6994536,16:31:03,16:34:03,N. Ravi Singh,QOP
8,1464,NEY9852378,13:31:55,13:32:55,U. Arun Singh,KEM
1,72,SIA1430182,08:02:26,08:04:26,V. Priya Reddy,LAG
4,824,MWG2536044,13:27:56,13:29:56,C. Suresh Singh,NOD
8,1496,HKM5058565,08:59:42,09:00:42,B. Latha Reddy,ZAR
1,275,BRA8577298,11:18:17,11:21:17,C. Suresh Naidu,MEX
4,912,BWW5054550,08:53:50,08:54:50,C. Suresh Singh,NOD
1,45,AYZ7970163,14:05:43,14:07:43,D. Rahul Singh,VUN
1,26,RVX4135360,11:39:07,11:41:07,Y. Sneha Kumar,ZAR
4,941,ZSX3793718,11:51:13,11:54:13,H. Divya Yadav,VUN
6,1226,FIV0610330,08:29:07,08:32:07,A. Manoj Naidu,KEM
1,164,ZEF2226138,08:36:48,08:39:48,V. Priya Reddy,LAG
3,774,JNH1002192,16:34:37,16:37:37,R. Rahul Babu,ZAR
1,127,EZL7397614,16:21:40,16:24:40,D. Rahul Singh,VUN
5,1051,WJT5445618,08:32:15,08:35:15,O. Arun Verma,TIL
4,995,AGD9630605,09:28:40,09:31:40,C. Suresh Singh,NOD
3,597,HIG6303766,09:33:10,09:35:10,Y. Suresh Sharma,TIL
2,532,VUA1779872,16:31:37,16:34:37,W. Rahul Reddy,VUN
7,1288,NIA7149679,12:44:46,12:46:46,K. Meena Babu,VUN
7,1251,XKA5998897,09:54:21,09:55:21,A. Anil Reddy,BIR
6,1224,PMO8190187,14:34:14,14:35:14,K. Anil Das,MEX
1,137,LVG1765001,12:18:00,12:21:00,Y. Sneha Kumar,ZAR
6,1233,OMF0986269,09:17:15,09:20:15,K. Anil Das,MEX
8,1489,BWW3747121,11:30:22,11:32:22,B. Latha Reddy,ZAR
3,718,NWE8583532,14:48:22,14:49:22,S. Kavya Joshi,RYX
2,553,VWD4713801,13:30:05,13:31:05,Z. Sanjay Yadav,LAG
1,190,MWP9186804,15:34:28,15:37:28,C. Suresh Naidu,MEX
6,1132,CVZ1399062,16:01:57,16:04:57,Z. Latha Reddy,RYX
8,1452,CEE8317414,12:51:43,12:53:43,X. Sanjay Singh,WUF
3,698,KPF7780615,08:32:08,08:33:08,R. Rahul Babu,ZAR
2,549,BPJ9336884,16:26:20,16:29:20,W. Rahul Reddy,VUN
6,1244,FNW0582806,15:14:56,15:16:56,A. Manoj Naidu,KEM
8,1429,ZWZ2324877,16:04:25,16:06:25,U. Anjali Yadav,VUN
6,1247,MOB9298286,12:06:51,12:07:51,A. Manoj Naidu,KEM
1,193,DQL6087414,15:47:50,15:50:50,C. Suresh Naidu,MEX
5,1090,SWV7170285,10:22:22,10:23:22,O. Arun Verma,TIL
2,473,TQW1225216,10:06:42,10:09:42,T. Rahul Singh,MEX
2,511,HTB7708481,09:50:46,09:51:46,N. Ravi Singh,QOP
2,506,GHS5841164,16:43:21,16:45:21,Z. Sanjay Yadav,LAG
6,1244,VHH7538939,10:48:41,10:50:41,A. Manoj Naidu,KEM
3,731,DEP8405928,12:31:52,12:32:52,S. Kavya Joshi,RYX
8,1488,NZI3042565,12:02:12,12:03:12,X. Sanjay Singh,WUF
3,590,ZYW8566529,08:42:54,08:44:54,T. Priya Naidu,MEX
6,1215,BQO1088945,11:14:45,11:16:45,A. Lakshmi Sharma,BIR
2,386,MFA3657943,12:35:18,12:37:18,W. Rahul Reddy,VUN
2,473,DHZ1318033,16:38:18,16:40:18,W. Rahul Reddy,VUN
8,1526,OHW3490853,10:17:14,10:18:14,U. Arun Singh,KEM
7,1261,DXM4143609,15:10:57,15:11:57,L. Anil Yadav,KEM
7,1350,QGH4502118,10:43:56,10:44:56,A. Anil Reddy,BIR
4,822,UVR4529260,14:35:48,14:36:48,W. Vijay Babu,WUF
5,1104,AUB6716996,14:53:11,14:54:11,M. Arun Yadav,ZAR
3,596,BDN2448547,13:29:51,13:31:51,S. Kavya Joshi,RYX
6,1155,OAL8134155,08:08:14,08:09:14,A. Manoj Naidu,KEM
7,1367,WCB8952675,09:37:41,09:40:41,R. Kavya Yadav,LAG
3,784,BTC6799336,12:19:07,12:21:07,T. Priya Naidu,MEX
6,1149,NSA8004817,09:28:41,09:29:41,A. Lakshmi Sharma,BIR
5,1043,EFT3052693,16:37:20,16:40:20,C. Latha Reddy,QOP
8,1465,ZZZ9222198,14:31:42,14:32:42,B. Latha Reddy,ZAR
2,372,DNC9115400,16:11:23,16:13:23,W. Rahul Reddy,VUN
1,86,RVS9031267,14:28:12,14:30:12,V. Priya Reddy,LAG
2,419,RGM4945382,08:50:19,08:52:19,N. Ravi Singh,QOP
4,946,ICG6784173,16:01:23,16:04:23,H. Divya Yadav,VUN
4,971,GSK0843499,15:07:27,15:09:27,C. Suresh Singh,NOD
2,427,TSL6213883,08:48:23,08:49:23,Z. Sanjay Yadav,LAG
1,73,XQM5409404,13:21:38,13:22:38,Y. Sneha Kumar,ZAR
1,2,LSD3173449,16:29:32,16:30:32,V. Priya Reddy,LAG
5,1044,KUP4095356,16:02:58,16:05:58,M. Arun Yadav,ZAR
4,948,DDP0519670,09:01:58,09:02:58,C. Suresh Singh,NOD
4,890,GYU9010784,15:05:47,15:06:47,H. Divya Yadav,VUN
7,1283,JOF3593082,09:04:05,09:05:05,K. Meena Babu,VUN
2,555,QQS1220906,12:00:12,12:03:12,N. Ravi Singh,QOP
3,764,CQB3383630,11:03:37,11:05:37,S. Kavya Joshi,RYX
1,195,IAL5815536,16:41:22,16:44:22,V. Priya Reddy,LAG
5,1058,TEV0538345,10:10:49,10:11:49,C. Latha Reddy,QOP
5,1108,YUI9102088,11:19:52,11:20:52,C. Latha Reddy,QOP
2,399,VMA0749287,14:14:27,14:15:27,N. Ravi Singh,QOP
3,618,AJN2108148,13:06:08,13:08:08,S. Kavya Joshi,RYX
2,438,YMZ4669830,10:00:46,10:01:46,T. Rahul Singh,MEX
2,467,AAU1646972,15:46:14,15:49:14,W. Rahul Reddy,VUN
1,222,CEZ5443289,14:20:35,14:22:35,Y. Sneha Kumar,ZAR
7,1372,QOV0346899,09:03:33,09:05:33,L. Anil Yadav,KEM
1,178,UET4173104,12:02:11,12:05:11,V. Priya Reddy,LAG
3,771,TJD0956489,12:14:37,12:15:37,T. Priya Naidu,MEX
1,326,BNT4447643,11:48:52,11:50:52,V. Priya Reddy,LAG
1,257,ESX6485436,11:26:14,11:27:14,C. Suresh Naidu,MEX
4,914,HWB8792847,13:29:33,13:30:33,C. Suresh Singh,NOD
7,1366,PUG6546506,15:19:41,15:22:41,R. Kavya Yadav,LAG
6,1137,XSP0481393,08:27:07,08:30:07,A. Manoj Naidu,KEM
1,149,RLP4045150,13:39:17,13:41:17,Y. Sneha Kumar,ZAR
2,534,WXE1601725,10:31:18,10:32:18,T. Rahul Singh,MEX
3,750,HIT3486493,15:50:54,15:51:54,R. Rahul Babu,ZAR
1,233,DRP4023824,08:26:43,08:28:43,V. Priya Reddy,LAG
4,827,PMF1365820,11:50:22,11:51:22,W. Vijay Babu,WUF
8,1415,PBX4878317,09:16:17,09:17:17,X. Sanjay Singh,WUF
7,1310,LBG5278759,11:43:45,11:45:45,A. Anil Reddy,BIR
4,880,MHO7685554,09:25:21,09:26:21,H. Divya Yadav,VUN
3,729,UUB2976082,08:47:01,08:48:01,R. Rahul Babu,ZAR
3,738,FSK6187474,11:06:13,11:08:13,T. Priya Naidu,MEX
3,655,YKV2364335,08:45:29,08:46:29,R. Rahul Babu,ZAR
5,1080,HGB3049898,12:18:34,12:20:34,M. Arun Yadav,ZAR
1,120,RXG8747065,10:13:01,10:16:01,D. Rahul Singh,VUN
7,1349,GHG5296028,08:01:35,08:02:35,K. Meena Babu,VUN
1,56,XTL8239151,09:13:44,09:14:44,V. Priya Reddy,LAG
4,919,IUB5388874,08:58:05,08:59:05,H. Divya Yadav,VUN
4,932,HPZ1746720,13:33:56,13:34:56,H. Divya Yadav,VUN
1,31,TKB5649538,15:53:23,15:55:23,Y. Sneha Kumar,ZAR
3,662,AFC1495748,09:34:40,09:36:40,R. Rahul Babu,ZAR
4,982,MLD9425060,16:14:22,16:15:22,H. Divya Yadav,VUN
2,352,IDR4823287,11:55:11,11:56:11,Z. Sanjay Yadav,LAG
4,824,HBT4336528,16:56:32,16:57:32,C. Suresh Singh,NOD
2,382,WUG7923053,11:43:44,11:45:44,N. Ravi Singh,QOP
3,656,HGY5053456,12:18:10,12:20:10,T. Priya Naidu,MEX
3,615,VDJ9407074,10:05:10,10:08:10,Y. Suresh Sharma,TIL
8,1493,JLD7926188,16:58:27,16:59:27,U. Arun Singh,KEM
3,673,HYR4852820,08:54:10,08:57:10,T. Priya Naidu,MEX
6,1137,OGY1881012,12:21:52,12:22:52,A. Lakshmi Sharma,BIR
2,454,UXV8545899,11:30:57,11:33:57,Z. Sanjay Yadav,LAG
1,150,QOY3992911,08:23:12,08:26:12,C. Suresh Naidu,MEX
8,1421,YFF5725475,16:14:29,16:17:29,U. Arun Singh,KEM
1,232,FVS0723497,11:35:41,11:36:41,V. Priya Reddy,LAG
2,575,NAT9111926,08:25:32,08:26:32,N. Ravi Singh,QOP
4,824,MOH8727919,14:32:37,14:34:37,H. Divya Yadav,VUN
7,1344,EEX4738338,09:52:10,09:55:10,R. Kavya Yadav,LAG
1,118,BCS2870439,16:36:21,16:38:21,Y. Sneha Kumar,ZAR
8,1505,RRJ4894985,14:41:15,14:44:15,U. Anjali Yadav,VUN
2,418,LJV5805191,11:48:13,11:51:13,N. Ravi Singh,QOP
4,885,JXM1430467,10:05:55,10:08:55,W. Vijay Babu,WUF
8,1398,ZVW6287671,08:42:08,08:44:08,B. Latha Reddy,ZAR
4,991,KLS6797998,13:15:31,13:17:31,H. Divya Yadav,VUN
2,447,CUQ5766973,14:10:35,14:13:35,Z. Sanjay Yadav,LAG
1,194,OTP8921189,11:06:52,11:09:52,D. Rahul Singh,VUN
1,326,QDH8191296,09:24:12,09:27:12,Y. Sneha Kumar,ZAR
3,606,XHF7227571,11:18:16,11:20:16,R. Rahul Babu,ZAR
1,18,MIZ7693355,09:14:55,09:15:55,V. Priya Reddy,LAG
4,933,AER4341298,11:25:24,11:27:24,W. Vijay Babu,WUF
7,1275,GJA9646174,08:06:53,08:07:53,K. Meena Babu,VUN
8,1503,TVR3998637,12:05:53,12:07:53,U. Arun Singh,KEM
1,272,RNL7239598,11:10:37,11:12:37,Y. Sneha Kumar,ZAR
8,1383,DDA4653074,11:11:41,11:13:41,X. Sanjay Singh,WUF
5,1130,ILV2577170,15:44:09,15:46:09,M. Arun Yadav,ZAR
1,225,VTZ1210593,10:37:05,10:39:05,D. Rahul Singh,VUN
2,509,FLR8940620,08:12:51,08:13:51,W. Rahul Reddy,VUN
2,541,IEX2426210,09:21:15,09:23:15,Z. Sanjay Yadav,LAG
4,938,HDV1192452,08:57:22,09:00:22,H. Divya Yadav,VUN
2,494,FPG0804697,10:27:07,10:30:07,N. Ravi Singh,QOP
8,1381,FIL4038908,13:07:53,13:10:53,X. Sanjay Singh,WUF
2,375,BJF2910008,08:15:08,08:17:08,N. Ravi Singh,QOP
5,1069,TXQ3476944,13:40:46,13:41:46,C. Latha Reddy,QOP
3,691,FDG5129763,12:51:53,12:54:53,Y. Suresh Sharma,TIL
3,618,HZQ4786004,12:16:00,12:18:00,S. Kavya Joshi,RYX
1,36,CSS0212614,16:34:47,16:36:47,V. Priya Reddy,LAG
3,625,PEJ6835431,14:58:58,15:00:58,S. Kavya Joshi,RYX
8,1476,JJX5296417,13:51:13,13:53:13,X. Sanjay Singh,WUF
1,278,WZM6119052,15:33:23,15:36:23,Y. Sneha Kumar,ZAR
1,228,OYI3223429,14:25:21,14:27:21,C. Suresh Naidu,MEX
6,1189,LBB3067523,14:10:16,14:12:16,A. Manoj Naidu,KEM
8,1400,BOO7719783,16:14:02,16:17:02,B. Latha Reddy,ZAR
2,515,PSJ4060367,09:41:40,09:44:40,N. Ravi Singh,QOP
3,733,SBW3292004,15:36:26,15:39:26,Y. Suresh Sharma,TIL
7,1370,BGP4204430,12:27:39,12:30:39,L. Anil Yadav,KEM
1,277,ZAI3742659,09:20:04,09:21:04,C. Suresh Naidu,MEX
4,1007,GBN2575166,14:17:44,14:20:44,H. Divya Yadav,VUN
4,943,ZFN6903194,16:50:05,16:53:05,C. Suresh Singh,NOD
2,520,CTC7319600,08:48:11,08:49:11,W. Rahul Reddy,VUN
4,974,BWK1347868,11:46:35,11:49:35,W. Vijay Babu,WUF
5,1126,VEU9405875,09:31:13,09:32:13,O. Arun Verma,TIL
8,1494,LBO0450448,13:59:34,14:01:34,U. Arun Singh,KEM
1,145,KXO8557737,08:43:53,08:46:53,D. Rahul Singh,VUN
5,1043,HMP7504650,08:45:31,08:46:31,M. Arun Yadav,ZAR
7,1252,QXH9008828,12:59:04,13:01:04,K. Meena Babu,VUN
6,1192,QNG2480637,14:59:30,15:02:30,K. Anil Das,MEX
1,197,YBQ1902150,12:20:31,12:22:31,C. Suresh Naidu,MEX
8,1516,MGU3600387,16:19:04,16:22:04,U. Arun Singh,KEM
2,405,HPA4869935,16:44:22,16:45:22,W. Rahul Reddy,VUN
2,460,AYZ4843738,09:24:03,09:25:03,N. Ravi Singh,QOP
1,97,XYV3340674,12:10:42,12:11:42,D. Rahul Singh,VUN
4,941,CKR3979043,16:52:28,16:55:28,H. Divya Yadav,VUN
4,969,CHR3706653,08:13:00,08:16:00,H. Divya Yadav,VUN
7,1277,YWM0023511,10:52:23,10:55:23,L. Anil Yadav,KEM
2,553,MNI4166043,14:06:02,14:09:02,W. Rahul Reddy,VUN
5,1065,OAF8716789,14:38:03,14:41:03,C. Latha Reddy,QOP
7,1363,ZYG7395305,14:39:53,14:40:53,A. Anil Reddy,BIR
1,308,ZOB0197542,13:38:00,13:41:00,Y. Sneha Kumar,ZAR
6,1168,OXN8883323,14:03:03,14:05:03,K. Anil Das,MEX
1,136,DTT5928083,13:40:04,13:41:04,C. Suresh Naidu,MEX
3,701,XFC0382861,12:51:44,12:53:44,T. Priya Naidu,MEX
5,1075,ACV3924913,14:03:17,14:06:17,M. Arun Yadav,ZAR
1,58,JMB2696915,09:41:32,09:44:32,V. Priya Reddy,LAG
7,1317,JHY9290112,13:13:57,13:16:57,R. Kavya Yadav,LAG
7,1356,MXP7155219,16:26:53,16:29:53,L. Anil Yadav,KEM
1,54,IHI3155032,16:55:25,16:57:25,D. Rahul Singh,VUN
5,1114,IUY9819056,10:40:16,10:41:16,M. Arun Yadav,ZAR
4,827,RAB0359529,13:57:05,13:59:05,W. Vijay Babu,WUF
7,1304,NZB5175821,11:32:45,11:33:45,R. Kavya Yadav,LAG
3,610,EUN6423477,08:50:13,08:51:13,T. Priya Naidu,MEX
6,1150,GZN8688805,10:07:54,10:10:54,Z. Latha Reddy,RYX
1,95,JMK0695139,10:14:24,10:15:24,C. Suresh Naidu,MEX
1,44,WSZ9837054,08:56:59,08:58:59,V. Priya Reddy,LAG
4,928,IHP8305845,09:32:47,09:35:47,W. Vijay Babu,WUF
1,195,MLK8647342,08:35:11,08:37:11,V. Priya Reddy,LAG
8,1388,SID6759385,08:18:59,08:21:59,B. Latha Reddy,ZAR
8,1480,HCH2351267,10:25:21,10:26:21,U. Arun Singh,KEM
1,27,WUN4927871,15:23:46,15:25:46,C. Suresh Naidu,MEX
1,19,KIP1583302,11:48:45,11:50:45,V. Priya Reddy,LAG
5,1033,AZT4000019,09:17:44,09:18:44,C. Latha Reddy,QOP
4,872,KJP0646473,08:09:20,08:10:20,C. Suresh Singh,NOD
4,981,LQY4345352,10:12:27,10:14:27,C. Suresh Singh,NOD
7,1287,VVX4756577,12:30:30,12:33:30,R. Kavya Yadav,LAG
5,1116,MSN4914051,09:53:57,09:54:57,C. Latha Reddy,QOP
6,1171,YEY8179461,12:35:19,12:37:19,A. Manoj Naidu,KEM
6,1238,CGJ3688072,15:48:15,15:49:15,K. Anil Das,MEX
3,587,QJV8701434,13:27:22,13:30:22,T. Priya Naidu,MEX
2,499,DGH9995409,16:37:21,16:39:21,W. Rahul Reddy,VUN
2,391,NEN4902533,15:12:10,15:15:10,T. Rahul Singh,MEX
3,770,SKT1229979,10:04:18,10:07:18,T. Priya Naidu,MEX
4,899,XCH2328683,12:39:11,12:41:11,C. Suresh Singh,NOD
6,1131,IEF0838547,10:38:30,10:41:30,A. Manoj Naidu,KEM
6,1134,JCZ0357230,15:31:39,15:33:39,Z. Latha Reddy,RYX
5,1056,QTE5241878,14:23:55,14:24:55,M. Arun Yadav,ZAR
1,105,PLL0143471,13:40:14,13:42:14,V. Priya Reddy,LAG
8,1469,POH2987442,10:30:22,10:32:22,U. Arun Singh,KEM
1,298,JVD8441794,09:44:00,09:47:00,V. Priya Reddy,LAG
1,199,OVY5753809,09:51:58,09:53:58,C. Suresh Naidu,MEX
