CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
8,1437,DMT0512312,15:38:08,15:39:08,G. Manoj Babu,AAP
2,526,JXM6947394,08:48:44,08:50:44,I. Vikram Singh,CPM
4,996,APN4460617,09:34:30,09:37:30,NOTA,NOTA
4,810,BEH4321027,13:15:11,13:16:11,R. Sneha Babu,AAP
2,427,XJS4679697,14:02:26,14:03:26,Q. Anil Verma,JD(U)
2,454,FSU0372497,08:13:30,08:14:30,NOTA,NOTA
8,1431,VVX6014574,08:27:32,08:30:32,O. Radha Singh,BJP
2,436,LZM0587364,16:01:18,16:04:18,S. Kavya Babu,DMK
8,1393,YNW5795447,13:47:40,13:48:40,D. Sneha Naidu,BRS
1,186,LGT7154586,11:37:02,11:38:02,B. Rahul Yadav,TDP
1,289,HWV8894467,15:08:56,15:10:56,NOTA,NOTA
2,506,LMW4275264,13:21:26,13:23:26,Q. Manoj Das,TDP
1,88,CWX2214239,08:39:38,08:40:38,S. Suresh Naidu,INC
4,828,RKU9622595,16:14:22,16:16:22,Y. Kavya Das,INC
1,119,ISF0688228,12:46:42,12:49:42,N. Kiran Kumar,BJP
8,1470,GSP4484645,08:09:47,08:11:47,D. Sneha Naidu,BRS
4,947,OUR5003720,14:24:47,14:25:47,L. Meena Joshi,JD(U)
1,311,HJY4721904,08:40:20,08:42:20,S. Suresh Naidu,INC
8,1528,HEW2588466,16:31:17,16:32:17,G. Manoj Babu,AAP
1,270,KWL9120356,12:57:20,12:58:20,NOTA,NOTA
6,1140,UFV3006826,15:27:51,15:30:51,C. Latha Kumar,TDP
4,990,GXN8402001,15:51:44,15:53:44,R. Sneha Babu,AAP
1,216,PFP0753812,08:42:44,08:45:44,N. Kiran Kumar,BJP
7,1375,CQE7330736,10:38:18,10:40:18,K. Radha Kumar,TDP
4,818,IMK3282312,12:35:02,12:37:02,L. Meena Joshi,JD(U)
4,876,DAV3539161,10:38:38,10:39:38,R. Sneha Babu,AAP
7,1279,DWW8557643,08:52:06,08:54:06,F. Suresh Joshi,YSRCP
5,1130,MEK1351897,12:12:26,12:15:26,F. Anjali Das,INC
1,284,JKP6110430,13:12:39,13:14:39,S. Suresh Naidu,INC
8,1521,UTS9158617,09:10:49,09:12:49,D. Sneha Naidu,BRS
7,1338,WEO8262780,13:11:23,13:13:23,NOTA,NOTA
8,1446,NVR5753649,11:01:26,11:02:26,G. Manoj Babu,AAP
2,409,ZQK9521731,12:50:03,12:53:03,S. Kavya Babu,DMK
2,580,UGA9784241,09:58:21,10:00:21,Q. Manoj Das,TDP
3,688,XRY8700916,12:21:59,12:24:59,NOTA,NOTA
1,105,PRA2318379,14:12:18,14:13:18,T. Anjali Verma,JD(U)
1,248,VAJ6415716,11:59:28,12:00:28,NOTA,NOTA
1,239,MAF5644228,16:38:47,16:39:47,N. Kiran Kumar,BJP
2,430,ITL8849418,11:20:29,11:22:29,Q. Anil Verma,JD(U)
4,891,UVQ6704748,08:15:40,08:16:40,R. Sneha Babu,AAP
1,332,WJX9512503,14:01:23,14:03:23,S. Suresh Naidu,INC
1,108,IBX2607804,09:57:25,10:00:25,NOTA,NOTA
7,1361,FGI6536149,09:20:24,09:22:24,K. Radha Kumar,TDP
1,26,ASN9603974,13:17:28,13:19:28,B. Rahul Yadav,TDP
3,740,ETV8382674,13:51:36,13:54:36,O. Sneha Yadav,BSP
1,295,IDA6821714,08:52:26,08:55:26,NOTA,NOTA
1,76,WOJ9500509,09:21:19,09:23:19,T. Anjali Verma,JD(U)
1,321,BSS8818266,09:34:38,09:36:38,T. Anjali Verma,JD(U)
1,285,HKJ2713932,12:54:45,12:56:45,B. Rahul Yadav,TDP
5,1108,EGW1723191,16:46:13,16:48:13,J. Divya Sharma,DMK
4,796,ITX6869049,12:31:03,12:32:03,L. Meena Joshi,JD(U)
6,1198,ZEW6674554,08:41:34,08:44:34,S. Sneha Sharma,DMK
2,448,WPQ8977982,16:20:38,16:23:38,S. Kavya Babu,DMK
1,8,KOO9747675,11:31:23,11:33:23,T. Anjali Verma,JD(U)
1,142,OSA9524607,11:12:31,11:13:31,S. Suresh Naidu,INC
8,1400,AJU0916493,13:21:04,13:22:04,G. Manoj Babu,AAP
2,480,WIU3851404,10:17:16,10:18:16,S. Kavya Babu,DMK
7,1303,CQH6033355,10:42:57,10:45:57,NOTA,NOTA
4,800,XOR6666079,09:55:43,09:58:43,R. Sneha Babu,AAP
3,719,CAW2252726,10:42:24,10:45:24,O. Priya Reddy,BJP
3,603,VYV7899471,10:20:37,10:23:37,O. Priya Reddy,BJP
3,667,HPT2738263,09:06:14,09:07:14,O. Priya Reddy,BJP
3,717,THY7894493,10:52:58,10:55:58,P. Suresh Das,BRS
1,161,BCT6945086,09:39:40,09:42:40,NOTA,NOTA
4,949,YJN9940846,11:58:13,11:59:13,A. Suresh Babu,TDP
3,584,PHZ1194231,12:21:54,12:23:54,O. Priya Reddy,BJP
2,579,DOO3796323,13:10:00,13:11:00,NOTA,NOTA
4,897,MFC9768644,16:37:05,16:38:05,NOTA,NOTA
4,828,ZPP5880990,11:33:44,11:34:44,L. Meena Joshi,JD(U)
1,196,RSG1439973,15:20:03,15:21:03,S. Suresh Naidu,INC
1,92,SJI4335097,16:15:26,16:16:26,T. Anjali Verma,JD(U)
2,441,PDF5721879,09:28:00,09:29:00,S. Kavya Babu,DMK
4,849,PQQ4166331,14:19:45,14:22:45,R. Sneha Babu,AAP
2,366,GQL6862748,15:31:34,15:34:34,Q. Anil Verma,JD(U)
6,1233,EDX7572305,15:49:32,15:50:32,I. Suresh Joshi,SP
4,891,EIS1840970,08:19:42,08:21:42,A. Suresh Babu,TDP
7,1360,DOD6249542,14:42:15,14:44:15,L. Priya Babu,SP
1,203,IQY3090196,13:59:17,14:02:17,B. Rahul Yadav,TDP
6,1186,FVE2783175,12:05:43,12:07:43,C. Latha Kumar,TDP
2,527,HPN8623416,08:44:55,08:47:55,S. Kavya Babu,DMK
1,237,JQF3817159,10:07:53,10:08:53,S. Suresh Naidu,INC
1,312,PYU2480867,11:36:17,11:39:17,T. Anjali Verma,JD(U)
7,1298,VOU6922163,15:06:36,15:08:36,L. Priya Babu,SP
2,475,PZW6543841,14:07:25,14:10:25,NOTA,NOTA
1,41,BQB0872745,09:16:39,09:17:39,S. Suresh Naidu,INC
4,846,BVQ7818303,14:08:58,14:09:58,NOTA,NOTA
2,560,CKF2573161,10:10:05,10:11:05,S. Kavya Babu,DMK
7,1255,VIF3456118,10:08:52,10:10:52,F. Suresh Joshi,YSRCP
1,159,MVO9269600,09:24:22,09:25:22,B. Rahul Yadav,TDP
8,1477,FAA0327519,12:40:45,12:42:45,D. Sneha Naidu,BRS
7,1353,JRU6280656,16:49:46,16:50:46,K. Radha Kumar,TDP
1,263,FQF3791472,13:42:21,13:45:21,S. Suresh Naidu,INC
2,464,YUT3763034,16:02:16,16:04:16,Q. Manoj Das,TDP
7,1345,PCT0555528,15:52:48,15:54:48,F. Suresh Joshi,YSRCP
3,717,IVW6908635,09:35:29,09:38:29,O. Sneha Yadav,BSP
4,855,KPU4230506,10:46:29,10:47:29,NOTA,NOTA
4,936,JDO5688171,14:31:59,14:34:59,Y. Kavya Das,INC
7,1337,DKA8568688,13:48:26,13:49:26,K. Radha Kumar,TDP
6,1148,IXW2661141,14:58:48,14:59:48,T. Manoj Joshi,BJP
6,1157,PFM2289487,11:29:04,11:32:04,S. Sneha Sharma,DMK
1,9,LQI1877324,15:58:10,15:59:10,S. Suresh Naidu,INC
3,681,JLJ4958352,11:06:46,11:07:46,NOTA,NOTA
6,1143,AEU6468596,09:56:33,09:59:33,T. Manoj Joshi,BJP
3,762,BNM4679045,09:06:32,09:08:32,NOTA,NOTA
3,698,ORP5101380,11:16:54,11:18:54,O. Sneha Yadav,BSP
8,1489,FUY4974086,15:43:52,15:44:52,D. Sneha Naidu,BRS
5,1121,AQN4427395,13:52:33,13:55:33,F. Anjali Das,INC
7,1316,CAI7899746,08:59:27,09:01:27,K. Radha Kumar,TDP
7,1358,AZC0831491,10:26:11,10:28:11,L. Priya Babu,SP
3,632,FWB1686152,11:22:09,11:25:09,O. Priya Reddy,BJP
7,1313,ZRG4450403,08:08:52,08:11:52,L. Priya Babu,SP
8,1426,NJF3020399,08:34:03,08:36:03,NOTA,NOTA
6,1200,UCB4878043,12:44:26,12:47:26,NOTA,NOTA
1,256,YWI9478883,14:18:20,14:19:20,T. Anjali Verma,JD(U)
1,8,JHG7777199,09:02:58,09:03:58,NOTA,NOTA
4,803,XRN2409993,09:43:06,09:46:06,R. Sneha Babu,AAP
7,1315,OVZ0650849,16:13:46,16:16:46,L. Priya Babu,SP
1,129,ZON9492748,08:36:08,08:39:08,NOTA,NOTA
1,170,DZV7947432,14:41:56,14:42:56,B. Rahul Yadav,TDP
6,1157,RWE7579708,14:35:03,14:38:03,T. Manoj Joshi,BJP
2,518,ZVL0555860,10:26:30,10:29:30,NOTA,NOTA
1,131,MAY7623296,15:28:33,15:30:33,B. Rahul Yadav,TDP
1,91,XVI9880999,16:40:26,16:41:26,N. Kiran Kumar,BJP
2,517,TAW7244912,15:25:32,15:28:32,Q. Anil Verma,JD(U)
4,816,WYF0615318,10:26:11,10:27:11,NOTA,NOTA
2,449,TZK3109716,08:32:09,08:35:09,Q. Manoj Das,TDP
3,623,WSP6704381,11:11:02,11:12:02,O. Sneha Yadav,BSP
3,755,ZEE5402340,12:05:50,12:07:50,Y. Divya Das,INC
4,974,DKV6978319,12:02:00,12:05:00,A. Suresh Babu,TDP
6,1174,YWS3908414,14:06:34,14:07:34,NOTA,NOTA
1,309,HZU2662603,08:12:05,08:14:05,NOTA,NOTA
3,605,TPI3348279,14:27:32,14:28:32,O. Priya Reddy,BJP
4,1019,HDK0848121,15:10:27,15:11:27,L. Meena Joshi,JD(U)
2,437,QVU5169195,15:21:44,15:23:44,NOTA,NOTA
1,75,YYQ0496742,12:51:49,12:53:49,N. Kiran Kumar,BJP
4,900,BLS0056420,15:09:44,15:10:44,L. Meena Joshi,JD(U)
4,963,IGW8662722,08:50:54,08:51:54,NOTA,NOTA
1,43,QWO2106393,09:32:23,09:35:23,S. Suresh Naidu,INC
2,477,HOY2035674,15:35:08,15:38:08,Q. Manoj Das,TDP
2,412,ISZ2701528,16:27:58,16:28:58,Q. Anil Verma,JD(U)
3,741,QKF3141173,12:31:42,12:34:42,O. Priya Reddy,BJP
1,129,SDG0772182,14:01:11,14:02:11,S. Suresh Naidu,INC
1,41,ILZ4593357,09:54:11,09:55:11,B. Rahul Yadav,TDP
2,545,KTQ3354561,15:35:58,15:36:58,Q. Anil Verma,JD(U)
8,1519,OWI2500288,11:58:51,11:59:51,O. Radha Singh,BJP
1,306,GOZ8812431,08:50:00,08:53:00,NOTA,NOTA
2,472,DRB7574643,08:41:23,08:42:23,I. Vikram Singh,CPM
3,701,KUP6960101,14:04:10,14:06:10,O. Sneha Yadav,BSP
2,564,LUM2101706,14:45:31,14:46:31,Q. Manoj Das,TDP
3,609,WXC3920263,09:34:55,09:35:55,O. Sneha Yadav,BSP
3,769,IBS7721238,11:30:50,11:33:50,NOTA,NOTA
8,1477,CXJ5833739,16:31:52,16:32:52,O. Radha Singh,BJP
4,1015,YUM9918511,16:24:59,16:25:59,A. Suresh Babu,TDP
6,1137,WQM9976040,14:10:51,14:11:51,I. Suresh Joshi,SP
2,542,XJH9145528,13:25:30,13:28:30,Q. Manoj Das,TDP
1,263,HKT0665729,09:07:38,09:09:38,S. Suresh Naidu,INC
1,188,HMU0113960,14:23:29,14:24:29,N. Kiran Kumar,BJP
3,731,BHV4029567,13:09:12,13:10:12,Y. Divya Das,INC
6,1208,HKM1354650,08:53:38,08:56:38,NOTA,NOTA
7,1272,YUS0077963,08:16:59,08:19:59,F. Suresh Joshi,YSRCP
4,1012,CQN5575645,14:44:51,14:45:51,A. Suresh Babu,TDP
8,1408,WAB6997406,09:52:08,09:55:08,D. Sneha Naidu,BRS
2,391,ILR4728801,12:19:06,12:20:06,Q. Anil Verma,JD(U)
8,1477,FFD1209373,08:03:40,08:04:40,O. Radha Singh,BJP
5,1115,SOF3437552,14:25:33,14:26:33,C. Anjali Naidu,BSP
1,171,TSL7317624,15:10:00,15:12:00,S. Suresh Naidu,INC
6,1227,QEP9670325,16:07:04,16:08:04,I. Suresh Joshi,SP
2,484,JYY2103604,14:53:57,14:54:57,Q. Anil Verma,JD(U)
4,1001,VUV7614428,12:42:04,12:44:04,NOTA,NOTA
3,631,RGC9118292,14:24:21,14:25:21,O. Priya Reddy,BJP
1,71,NOL9282084,16:27:25,16:30:25,S. Suresh Naidu,INC
3,620,HKX9459037,11:28:15,11:31:15,NOTA,NOTA
4,991,IDQ9837112,11:25:22,11:26:22,A. Suresh Babu,TDP
2,466,ZWL7438068,14:07:34,14:10:34,I. Vikram Singh,CPM
3,589,HSX6333088,10:37:23,10:39:23,O. Sneha Yadav,BSP
1,181,PWC1800731,11:54:27,11:56:27,B. Rahul Yadav,TDP
3,716,IFM9159585,14:58:30,15:01:30,O. Priya Reddy,BJP
5,1062,NWU8723535,14:31:54,14:33:54,T. Manoj Kumar,CPM
1,173,NPJ9278884,13:20:53,13:23:53,B. Rahul Yadav,TDP
3,587,KJN3707828,08:25:45,08:26:45,NOTA,NOTA
2,417,ZQL7473454,13:15:19,13:17:19,NOTA,NOTA
1,349,DFW7877955,11:44:45,11:45:45,S. Suresh Naidu,INC
6,1241,TSE1138877,16:01:38,16:03:38,NOTA,NOTA
8,1506,ZTZ7681551,16:39:39,16:41:39,D. Sneha Naidu,BRS
5,1041,BIZ4595620,13:24:49,13:27:49,C. Anjali Naidu,BSP
2,474,PHW2298560,09:16:12,09:18:12,NOTA,NOTA
3,749,HIF4714032,14:51:47,14:54:47,P. Suresh Das,BRS
4,896,BHG1804909,16:45:56,16:46:56,A. Suresh Babu,TDP
7,1360,WTB3702593,15:27:01,15:30:01,NOTA,NOTA
1,142,SWC4722083,08:46:01,08:48:01,N. Kiran Kumar,BJP
3,767,HWI3965270,13:20:22,13:22:22,P. Suresh Das,BRS
4,928,DBM8560498,12:38:03,12:39:03,A. Suresh Babu,TDP
6,1153,DTR3519061,09:13:19,09:14:19,NOTA,NOTA
4,847,KIJ8766921,12:06:19,12:09:19,R. Sneha Babu,AAP
2,534,VLD2456537,12:48:03,12:49:03,Q. Anil Verma,JD(U)
4,947,YYP5100108,16:25:27,16:28:27,L. Meena Joshi,JD(U)
3,616,XOK3903439,11:54:30,11:57:30,O. Priya Reddy,BJP
1,271,JPR6959755,11:47:02,11:48:02,S. Suresh Naidu,INC
4,945,TSJ5805165,09:57:50,09:58:50,Y. Kavya Das,INC
4,1019,CUX1305229,08:01:45,08:04:45,R. Sneha Babu,AAP
3,644,MDV3043167,15:10:31,15:11:31,Y. Divya Das,INC
2,456,CBJ2173292,14:01:53,14:03:53,Q. Anil Verma,JD(U)
8,1398,GDX5967393,16:48:32,16:49:32,O. Radha Singh,BJP
1,299,VXS6756792,16:51:09,16:54:09,NOTA,NOTA
5,1097,SVQ3621606,10:48:28,10:50:28,J. Divya Sharma,DMK
6,1142,QEQ2714066,16:07:36,16:08:36,NOTA,NOTA
4,895,KPA5373758,10:19:26,10:21:26,Y. Kavya Das,INC
1,125,CPL2495316,14:19:28,14:22:28,NOTA,NOTA
5,1024,KIB0539949,11:59:37,12:01:37,F. Anjali Das,INC
3,646,VFA4401150,13:13:08,13:14:08,P. Suresh Das,BRS
4,866,AFU4652971,09:03:27,09:06:27,A. Suresh Babu,TDP
6,1208,EKS3137139,09:47:34,09:50:34,S. Sneha Sharma,DMK
3,787,INZ2759564,10:12:09,10:13:09,O. Priya Reddy,BJP
1,28,LYX2792406,14:29:50,14:32:50,B. Rahul Yadav,TDP
1,297,TLE0042852,13:48:18,13:51:18,N. Kiran Kumar,BJP
3,750,RJC5118889,08:12:08,08:13:08,P. Suresh Das,BRS
4,1001,PCW5654835,09:29:22,09:30:22,Y. Kavya Das,INC
6,1200,JUA5366867,15:26:59,15:28:59,S. Sneha Sharma,DMK
5,1040,EFH6825202,14:40:09,14:43:09,T. Manoj Kumar,CPM
6,1144,FCP5544605,13:11:54,13:13:54,C. Latha Kumar,TDP
1,339,LYE2391233,12:21:32,12:22:32,N. Kiran Kumar,BJP
1,135,JIM0322798,13:26:25,13:29:25,B. Rahul Yadav,TDP
1,345,IHD1051154,15:09:19,15:11:19,B. Rahul Yadav,TDP
5,1101,AOG3334861,08:03:08,08:06:08,C. Anjali Naidu,BSP
1,183,RSB8414600,09:32:12,09:34:12,T. Anjali Verma,JD(U)
2,429,QJO6032546,14:36:20,14:37:20,Q. Manoj Das,TDP
3,754,WOJ1100339,16:08:33,16:10:33,P. Suresh Das,BRS
5,1096,BZV5264999,08:22:21,08:24:21,NOTA,NOTA
5,1118,SWL4588096,10:59:00,11:00:00,F. Anjali Das,INC
1,239,YOW0568408,12:22:37,12:24:37,S. Suresh Naidu,INC
5,1123,YEC5958458,11:56:30,11:57:30,T. Manoj Kumar,CPM
6,1136,JLF3739572,13:30:59,13:33:59,I. Suresh Joshi,SP
2,568,WTD4634652,14:05:06,14:06:06,NOTA,NOTA
1,243,HVN9952068,15:30:02,15:33:02,B. Rahul Yadav,TDP
4,915,SAE2604157,10:07:51,10:10:51,R. Sneha Babu,AAP
7,1284,OJC0725018,12:09:33,12:10:33,K. Radha Kumar,TDP
2,466,PDR8841459,15:17:07,15:19:07,S. Kavya Babu,DMK
1,295,QZQ4989786,13:18:32,13:19:32,N. Kiran Kumar,BJP
1,210,GNB0539198,16:50:24,16:53:24,B. Rahul Yadav,TDP
3,703,WSA3194772,15:55:27,15:57:27,O. Sneha Yadav,BSP
4,957,EUL1272237,13:42:32,13:44:32,NOTA,NOTA
8,1404,KML3796239,10:01:21,10:04:21,D. Sneha Naidu,BRS
3,608,QOV6425855,15:07:37,15:09:37,Y. Divya Das,INC
6,1161,XCK5364886,12:38:34,12:40:34,S. Sneha Sharma,DMK
3,747,VAV0713245,14:22:41,14:25:41,P. Suresh Das,BRS
6,1187,USR7983847,10:09:35,10:10:35,C. Latha Kumar,TDP
2,382,OOG1932006,09:44:56,09:46:56,NOTA,NOTA
1,190,XHN9900638,15:29:27,15:31:27,NOTA,NOTA
3,616,ENH8826040,10:24:30,10:26:30,O. Sneha Yadav,BSP
1,207,BZS3996091,08:41:50,08:42:50,N. Kiran Kumar,BJP
1,78,JXJ3787450,12:21:54,12:22:54,NOTA,NOTA
5,1074,RDR0439906,13:29:42,13:31:42,T. Manoj Kumar,CPM
1,45,RVS4024472,11:04:25,11:05:25,S. Suresh Naidu,INC
3,680,OEN3011564,11:39:51,11:40:51,Y. Divya Das,INC
4,972,PDF0168851,15:17:37,15:19:37,Y. Kavya Das,INC
3,663,NBY3861494,08:47:19,08:49:19,Y. Divya Das,INC
8,1522,JZM0042425,14:05:09,14:07:09,O. Radha Singh,BJP
3,617,XJD6954568,16:46:48,16:47:48,NOTA,NOTA
8,1481,YHC9883156,10:34:37,10:37:37,G. Manoj Babu,AAP
3,743,WVO2211267,10:05:11,10:08:11,O. Priya Reddy,BJP
4,910,MSM8485433,09:19:03,09:22:03,L. Meena Joshi,JD(U)
1,344,ELX5357150,16:00:33,16:02:33,NOTA,NOTA
7,1347,XDT3824069,11:01:25,11:03:25,L. Priya Babu,SP
6,1239,XQT2177084,09:11:55,09:14:55,NOTA,NOTA
3,749,XAO2450612,14:35:22,14:36:22,P. Suresh Das,BRS
3,676,QTO8274765,08:05:10,08:06:10,O. Sneha Yadav,BSP
2,504,JCK5508682,10:06:00,10:08:00,Q. Anil Verma,JD(U)
1,235,CIL1751145,11:24:45,11:25:45,N. Kiran Kumar,BJP
4,796,DUI7804999,13:27:17,13:29:17,L. Meena Joshi,JD(U)
4,956,SWM1429637,16:46:35,16:49:35,A. Suresh Babu,TDP
4,877,NIQ2772223,15:51:31,15:54:31,Y. Kavya Das,INC
1,322,KIS9450781,15:56:08,15:59:08,N. Kiran Kumar,BJP
1,212,GVH6203182,15:46:01,15:49:01,S. Suresh Naidu,INC
6,1229,VWE1770072,11:12:48,11:13:48,NOTA,NOTA
6,1225,GWO4229439,16:42:36,16:43:36,S. Sneha Sharma,DMK
1,126,ZPW7051989,11:40:50,11:42:50,T. Anjali Verma,JD(U)
2,379,LLQ0423255,10:09:45,10:10:45,S. Kavya Babu,DMK
1,143,LAA1815484,12:58:01,13:00:01,NOTA,NOTA
1,78,WYW4514485,14:02:45,14:04:45,S. Suresh Naidu,INC
7,1330,WQI3337362,08:30:22,08:32:22,F. Suresh Joshi,YSRCP
2,522,AZW5351912,08:42:37,08:43:37,I. Vikram Singh,CPM
1,72,BUM8188777,14:28:13,14:29:13,S. Suresh Naidu,INC
8,1517,XGF7712401,10:54:49,10:57:49,D. Sneha Naidu,BRS
1,306,MNF0757820,11:13:23,11:15:23,N. Kiran Kumar,BJP
6,1243,VWK3987184,09:50:38,09:52:38,T. Manoj Joshi,BJP
8,1457,ZLW9373123,10:27:16,10:28:16,D. Sneha Naidu,BRS
3,586,PDR7265782,16:27:34,16:29:34,NOTA,NOTA
1,288,ZVS4189439,14:49:07,14:51:07,N. Kiran Kumar,BJP
3,789,YKY2278408,08:46:51,08:48:51,Y. Divya Das,INC
8,1523,TCB0047643,12:13:20,12:16:20,O. Radha Singh,BJP
3,683,HOW4604547,14:36:08,14:38:08,Y. Divya Das,INC
8,1391,QLU5913968,09:36:14,09:37:14,D. Sneha Naidu,BRS
3,600,EXK5974584,11:59:44,12:01:44,Y. Divya Das,INC
7,1348,UJA1805213,16:14:12,16:17:12,F. Suresh Joshi,YSRCP
8,1468,KAX8805414,14:05:44,14:07:44,NOTA,NOTA
1,274,HZL3482692,13:26:40,13:27:40,T. Anjali Verma,JD(U)
1,20,BIU1982892,10:37:17,10:38:17,NOTA,NOTA
1,237,WKD7686946,10:41:58,10:44:58,T. Anjali Verma,JD(U)
4,894,VCV6228895,15:03:33,15:06:33,L. Meena Joshi,JD(U)
8,1419,XGM3233647,12:52:30,12:53:30,O. Radha Singh,BJP
6,1250,OBQ4491550,15:33:40,15:35:40,T. Manoj Joshi,BJP
2,380,JDD0690301,15:08:20,15:09:20,S. Kavya Babu,DMK
8,1464,AEK9698297,13:41:00,13:44:00,G. Manoj Babu,AAP
4,941,LBS3465633,08:16:30,08:19:30,A. Suresh Babu,TDP
8,1450,RZV1388932,14:10:03,14:12:03,G. Manoj Babu,AAP
6,1166,WUO5872916,11:52:15,11:53:15,I. Suresh Joshi,SP
1,233,YEU4187531,12:03:46,12:04:46,T. Anjali Verma,JD(U)
1,88,HBG3910515,09:07:45,09:08:45,S. Suresh Naidu,INC
4,877,VVB2282054,11:06:04,11:07:04,Y. Kavya Das,INC
8,1469,VID5037241,13:43:20,13:45:20,G. Manoj Babu,AAP
5,1059,UGP1904649,13:17:02,13:18:02,C. Anjali Naidu,BSP
7,1369,VVR3328651,08:25:43,08:27:43,L. Priya Babu,SP
1,74,UFC6084222,10:58:37,11:00:37,T. Anjali Verma,JD(U)
1,336,HFP1656207,10:06:38,10:08:38,N. Kiran Kumar,BJP
5,1115,HAM2997210,08:53:21,08:55:21,T. Manoj Kumar,CPM
1,239,VPS7090518,14:32:11,14:34:11,N. Kiran Kumar,BJP
1,347,WKW9138936,13:58:31,14:01:31,B. Rahul Yadav,TDP
2,469,DIE5815617,14:27:39,14:30:39,S. Kavya Babu,DMK
1,89,TLM9101936,11:29:26,11:30:26,S. Suresh Naidu,INC
3,606,QGJ6900966,10:50:05,10:51:05,O. Sneha Yadav,BSP
1,336,GGA3448745,11:45:05,11:48:05,T. Anjali Verma,JD(U)
3,739,YFG0449410,13:35:52,13:36:52,P. Suresh Das,BRS
1,309,XEJ8377545,14:08:45,14:11:45,S. Suresh Naidu,INC
1,251,RAT3197048,15:59:02,16:02:02,T. Anjali Verma,JD(U)
8,1463,LVJ9137155,14:46:29,14:49:29,O. Radha Singh,BJP
7,1332,UHQ5516849,14:45:47,14:46:47,K. Radha Kumar,TDP
8,1417,MEG1271688,15:00:53,15:03:53,O. Radha Singh,BJP
4,803,BNY2159188,11:35:16,11:36:16,Y. Kavya Das,INC
2,489,YXI0630912,15:51:01,15:54:01,NOTA,NOTA
1,185,GZL6430886,12:47:46,12:49:46,S. Suresh Naidu,INC
8,1450,SWR5560183,10:17:50,10:20:50,O. Radha Singh,BJP
6,1185,WOB1768551,09:01:55,09:03:55,S. Sneha Sharma,DMK
2,364,CNZ6679560,11:52:00,11:55:00,NOTA,NOTA
7,1328,BOO1040433,16:39:36,16:40:36,F. Suresh Joshi,YSRCP
2,375,UZS2340709,11:17:52,11:20:52,Q. Anil Verma,JD(U)
3,766,OZM0316639,10:39:40,10:40:40,Y. Divya Das,INC
2,522,ITY6660186,15:57:59,15:58:59,Q. Manoj Das,TDP
1,188,BIY1796123,10:32:06,10:33:06,S. Suresh Naidu,INC
6,1231,ZVD9007389,10:56:50,10:59:50,I. Suresh Joshi,SP
4,988,KDY1323172,12:40:38,12:43:38,L. Meena Joshi,JD(U)
6,1213,CPD3664486,15:53:30,15:55:30,T. Manoj Joshi,BJP
8,1417,OCS0419810,08:18:04,08:20:04,G. Manoj Babu,AAP
3,740,LED4246153,11:51:47,11:52:47,NOTA,NOTA
1,168,JBX5265068,08:20:30,08:21:30,B. Rahul Yadav,TDP
4,828,VLT4295818,11:24:42,11:26:42,NOTA,NOTA
6,1226,PDN9479157,13:39:05,13:40:05,S. Sneha Sharma,DMK
3,620,UFX1126893,15:09:16,15:10:16,O. Priya Reddy,BJP
8,1509,HYV5243106,11:07:54,11:09:54,O. Radha Singh,BJP
1,123,SAM4240033,08:54:43,08:56:43,T. Anjali Verma,JD(U)
1,155,UJB3496100,12:06:55,12:07:55,B. Rahul Yadav,TDP
1,268,WBK9143736,10:00:10,10:01:10,N. Kiran Kumar,BJP
6,1153,ZYI8094101,10:31:22,10:33:22,T. Manoj Joshi,BJP
6,1215,JBG8173749,15:17:44,15:20:44,NOTA,NOTA
1,162,RYH7814709,14:05:35,14:08:35,B. Rahul Yadav,TDP
2,575,ZBA0508875,09:22:20,09:23:20,Q. Manoj Das,TDP
7,1302,PWY0433260,16:44:57,16:45:57,L. Priya Babu,SP
1,348,XNL2232771,12:00:18,12:02:18,N. Kiran Kumar,BJP
1,44,YRB2794830,16:11:08,16:12:08,T. Anjali Verma,JD(U)
3,707,ROQ0705304,12:51:57,12:53:57,Y. Divya Das,INC
3,698,HAP6530918,14:30:51,14:31:51,Y. Divya Das,INC
7,1363,ZIX2351966,10:45:17,10:47:17,F. Suresh Joshi,YSRCP
2,366,DXF0194395,12:17:52,12:20:52,NOTA,NOTA
7,1280,XFT5011310,14:00:15,14:02:15,NOTA,NOTA
1,283,WBA1298916,14:48:48,14:51:48,S. Suresh Naidu,INC
1,248,SZO1839455,12:10:05,12:11:05,T. Anjali Verma,JD(U)
4,959,UIB7889820,13:24:54,13:27:54,R. Sneha Babu,AAP
7,1275,DRB6712958,12:02:02,12:04:02,NOTA,NOTA
5,1085,TKL0538114,11:08:36,11:10:36,T. Manoj Kumar,CPM
1,194,IAF8569953,16:38:24,16:39:24,T. Anjali Verma,JD(U)
2,460,UCS3577832,09:06:35,09:08:35,Q. Manoj Das,TDP
4,842,SFN4500431,16:18:16,16:21:16,R. Sneha Babu,AAP
6,1248,CZM4577645,11:56:21,11:59:21,T. Manoj Joshi,BJP
1,137,FJF9942580,12:03:48,12:04:48,T. Anjali Verma,JD(U)
2,575,ERC8945473,08:50:38,08:53:38,NOTA,NOTA
2,508,AOG1730494,12:04:55,12:06:55,S. Kavya Babu,DMK
