CON_ID,POLLING_BOOTH_ID,Voter ID,Name,Gender,Age
3,600,PKF0286652,C. Priya Singh,Female,32
3,635,GPW8173325,H. Latha Babu,Female,22
3,679,PNQ3438816,X. Sita Joshi,Female,30
2,473,EDI7927525,Y. Suresh Das,Male,20
8,1489,CAO1517701,M. Kavya Singh,Female,58
8,1523,QVP1792670,Y. Anjali Babu,Female,24
1,97,JIM2915187,F. Rahul Reddy,Male,38
6,1131,VBI7471106,K. Radha Naidu,Female,45
1,223,VLP7604510,O. Sneha Sharma,Female,56
2,478,WIC8169673,O. Anil Joshi,Male,28
1,15,NXP7766543,J. Divya Joshi,Female,21
4,995,TDC0194240,A. Suresh Joshi,Male,46
5,1050,CHQ0742522,E. Latha Babu,Female,47
4,971,AAS1202992,N. Ravi Singh,Male,61
4,797,RFB8748412,E. Arun Sharma,Male,52
7,1303,SWN1965872,Z. Meena Reddy,Female,50
5,1073,JBV6629180,Y. Priya Joshi,Female,37
4,858,ZMS0858491,C. Vijay Babu,Male,33
2,425,DCL7792183,M. Divya Singh,Female,54
3,652,HNF9719796,Q. Divya Kumar,Female,37
1,32,IKA4698901,O. Meena Verma,Female,50
5,1077,JGH2652840,X. Kavya Naidu,Female,57
2,401,FAR9512689,Y. Latha Verma,Female,59
4,832,COU3095869,X. Suresh Singh,Male,35
4,856,ZYT1441904,Q. Ravi Verma,Male,40
4,854,YDU9287514,J. Rahul Verma,Male,26
2,467,RTO1106635,Q. Lakshmi Naidu,Female,30
1,151,BQF8305111,V. Divya Babu,Female,31
7,1346,FHB1740095,R. Arun Joshi,Male,45
2,523,DIY9841394,D. Radha Singh,Female,23
1,68,OWZ8752636,M. Sneha Naidu,Female,24
7,1257,HJN5921484,Q. Sita Singh,Female,49
2,398,EVC4521035,K. Divya Yadav,Female,56
8,1424,HZN3759026,M. Vijay Verma,Male,55
3,751,EJE8600102,F. Meena Naidu,Female,63
1,305,NCQ0597411,M. Suresh Reddy,Male,61
7,1272,JQG7900867,E. Radha Joshi,Female,60
2,385,AWF6328665,Z. Latha Das,Female,49
1,286,HZK9513416,B. Vijay Joshi,Male,37
6,1153,HGD9239527,U. Manoj Sharma,Male,46
3,689,EVW5707249,Z. Radha Yadav,Female,61
1,189,TBA0823256,P. Latha Joshi,Female,59
1,212,ITD8112109,Q. Vikram Das,Male,61
1,202,IQY3090196,F. Vijay Babu,Male,28
3,714,ZRG4450403,Y. Anjali Joshi,Female,56
3,719,PGF7686798,B. Vikram Reddy,Male,48
6,1206,SOI7157141,S. Rahul Singh,Male,55
2,430,NRV0294044,Z. Sita Sharma,Female,43
8,1421,HVP1792283,L. Divya Singh,Female,23
1,22,RLH3078383,F. Sneha Sharma,Female,46
5,1104,XDR2964233,J. Divya Reddy,Female,30
3,712,QCQ3721390,C. Kavya Singh,Female,64
6,1214,LUD1845871,Z. Rahul Reddy,Male,63
8,1471,QAI2036627,Q. Sneha Reddy,Female,23
1,343,OTI9484981,S. Sita Naidu,Female,23
4,1000,ILK9120104,Y. Radha Singh,Female,50
1,181,FBG4268292,Y. Anil Naidu,Male,26
2,422,MYF8848209,L. Ravi Das,Male,44
3,744,GJE9112144,O. Arun Kumar,Male,36
3,612,IZH8623810,Y. Vijay Yadav,Male,55
2,407,HKX9459037,J. Latha Joshi,Female,22
6,1202,LWL8995581,W. Arun Babu,Male,60
8,1469,LFH7568112,Y. Lakshmi Verma,Female,60
4,942,YNC8875922,D. Radha Naidu,Female,33
1,169,TPM8024199,W. Priya Kumar,Female,36
1,252,VTA9676119,N. Vikram Naidu,Male,19
5,1088,PCQ1651019,H. Sanjay Das,Male,57
4,925,UTZ0806979,C. Meena Singh,Female,24
6,1225,FEF0568511,C. Radha Yadav,Female,26
3,766,EHL8720394,Y. Anjali Singh,Female,54
2,574,KNX0663924,A. Sita Verma,Female,36
2,493,TXI2592374,E. Divya Joshi,Female,52
2,363,QFO2001957,C. Priya Yadav,Female,28
5,1059,FPV6355926,M. Rahul Singh,Male,53
2,448,BMM5690159,N. Kiran Yadav,Male,53
4,983,MVV8615145,K. Meena Sharma,Female,29
4,799,LZP4529429,A. Sita Yadav,Female,42
1,253,KRP1555482,M. Priya Babu,Female,45
4,981,DXF0194395,P. Kavya Kumar,Female,63
2,485,ATH4023266,D. Manoj Sharma,Male,46
8,1497,EZM6097874,Z. Sita Verma,Female,64
6,1223,USJ2112180,T. Suresh Reddy,Male,32
8,1520,EXP8022566,Y. Latha Verma,Female,44
1,100,KSD5407765,Y. Ravi Yadav,Male,56
3,665,GQS0124121,M. Divya Joshi,Female,44
1,66,QTU2059784,S. Anjali Naidu,Female,19
1,318,KGI5033472,D. Radha Das,Female,51
1,317,XQF0133363,L. Meena Naidu,Female,26
3,740,QSY8011342,A. Sita Sharma,Female,34
1,80,YTC2821913,M. Sita Sharma,Female,60
1,342,SIA1430182,G. Anjali Singh,Female,38
1,133,YFQ4298247,F. Anil Kumar,Male,41
5,1063,WAY3046098,G. Arun Babu,Male,52
6,1170,JRU6280656,W. Anjali Das,Female,51
3,648,SIZ7690825,K. Suresh Sharma,Male,43
1,276,XRG7666155,S. Kavya Verma,Female,29
6,1203,JSF0342912,F. Vijay Singh,Male,55
8,1388,XEJ8377545,C. Latha Das,Female,46
6,1145,QAK0952481,H. Lakshmi Singh,Female,32
5,1077,IXX4661948,X. Arun Verma,Male,43
2,571,VHY0588745,I. Kiran Joshi,Male,65
7,1293,UDP1238149,A. Sanjay Reddy,Male,51
3,595,TWS9811078,E. Lakshmi Reddy,Female,22
5,1123,GXK8816143,G. Divya Das,Female,20
6,1141,DKA2975997,G. Sanjay Kumar,Male,31
1,4,TDP4785052,L. Rahul Yadav,Male,53
4,904,YFI4275582,Z. Kiran Naidu,Male,59
8,1474,QOY3992911,V. Kavya Naidu,Female,59
7,1343,TUW2761940,M. Anjali Babu,Female,40
7,1365,TOZ9876353,M. Vijay Naidu,Male,61
2,358,SKK9299476,D. Radha Das,Female,46
2,577,QVE2949361,K. Priya Naidu,Female,48
1,37,CAC1003315,I. Anil Sharma,Male,32
3,697,QKF3141173,D. Kavya Sharma,Female,45
2,394,RVY8341310,R. Meena Kumar,Female,51
2,549,LLM7505424,J. Suresh Babu,Male,20
8,1518,EJJ8013316,D. Divya Babu,Female,51
1,48,QFR6837941,R. Suresh Joshi,Male,54
1,113,DAB2594463,X. Anjali Singh,Female,27
1,219,FCE2486650,H. Sanjay Babu,Male,58
8,1454,LAI7231943,Y. Latha Naidu,Female,59
1,215,XDM7573483,O. Priya Reddy,Female,22
5,1105,BIM4427442,S. Lakshmi Babu,Female,32
5,1061,AOG9358770,V. Radha Singh,Female,54
4,814,XRT3066623,A. Sita Verma,Female,60
7,1325,FBY2907854,D. Latha Verma,Female,43
4,956,AYZ4843738,X. Divya Singh,Female,35
4,961,NXY8719747,R. Sita Joshi,Female,30
1,257,HNG1337380,Z. Arun Das,Male,32
7,1374,YCJ0072986,A. Sneha Naidu,Female,45
1,46,KNN7578774,J. Kiran Joshi,Male,41
2,497,WYF0615318,Y. Sanjay Das,Male,56
4,938,UEJ2593115,P. Kiran Kumar,Male,31
2,420,GYR0915429,F. Arun Singh,Male,26
5,1026,RLM8058184,B. Arun Singh,Male,45
7,1320,TRE2372826,R. Anil Das,Male,41
7,1337,FIQ1359112,S. Latha Das,Female,44
2,439,XQU1413152,Y. Sanjay Singh,Male,24
3,692,LOG3999966,E. Priya Babu,Female,27
2,480,IFH0955184,Q. Sneha Verma,Female,46
1,44,KYB1430741,I. Sanjay Sharma,Male,57
2,397,IUC4578867,J. Radha Verma,Female,31
8,1441,WLO3699695,W. Sanjay Das,Male,32
8,1483,LVP4099829,Y. Sanjay Joshi,Male,64
3,744,QBN0030876,D. Sneha Yadav,Female,31
2,500,LAH6053196,A. Radha Joshi,Female,55
8,1429,GLC5527773,U. Latha Joshi,Female,52
8,1383,OBB5331026,Z. Ravi Naidu,Male,19
8,1453,LXC1043916,K. Suresh Singh,Male,44
4,879,NXJ6028210,B. Ravi Babu,Male,55
3,671,QID0350374,G. Anil Reddy,Male,46
2,559,IVW6908635,U. Kiran Babu,Male,36
6,1185,FCI5102260,P. Radha Reddy,Female,65
5,1048,TEC3846399,R. Ravi Das,Male,32
3,754,RXE9277104,S. Ravi Yadav,Male,34
3,627,SPH7760642,S. Anil Das,Male,20
2,513,MNB8263472,D. Sanjay Sharma,Male,54
4,812,HIF4714032,D. Sita Joshi,Female,44
2,469,KZE6553192,B. Kiran Babu,Male,19
1,62,LYY2550976,S. Meena Joshi,Female,28
5,1106,VRI8125877,Y. Kavya Verma,Female,59
1,138,RXY1887315,D. Sanjay Yadav,Male,42
1,335,PSF3020506,Z. Arun Yadav,Male,49
4,943,UMH4046712,S. Arun Kumar,Male,53
5,1125,BKH6350839,M. Sneha Sharma,Female,58
1,163,QZV9493033,J. Sneha Reddy,Female,23
2,508,TFF0563814,E. Radha Naidu,Female,64
7,1358,EYI6065718,Q. Suresh Yadav,Male,53
2,399,ZNJ5156064,M. Rahul Verma,Male,60
8,1441,OSA9524607,E. Anjali Sharma,Female,27
2,397,OWE5815638,K. Sanjay Joshi,Male,24
3,787,TXM5086356,F. Priya Yadav,Female,63
3,721,TPM5285185,L. Divya Joshi,Female,31
5,1088,JMN7664118,Z. Manoj Sharma,Male,29
8,1403,EON5353412,B. Vijay Naidu,Male,59
3,602,EOM1553473,P. Radha Singh,Female,44
1,195,NBF0992158,T. Priya Babu,Female,24
2,410,SJU2225046,V. Vikram Das,Male,51
1,152,QTR3948768,V. Latha Singh,Female,44
4,825,NCU6792926,W. Arun Yadav,Male,45
7,1328,VQA7004775,C. Sita Das,Female,22
3,588,ILO9682065,M. Vikram Reddy,Male,52
5,1039,NAW1082113,A. Ravi Joshi,Male,42
1,329,MLK8647342,F. Arun Reddy,Male,57
1,201,WYB6403016,R. Anil Sharma,Male,18
2,404,BBI2978224,A. Vijay Babu,Male,53
2,519,UQW1002631,S. Priya Naidu,Female,21
7,1371,DKD6786413,S. Priya Verma,Female,55
3,584,HIO3686840,E. Priya Reddy,Female,46
5,1107,ZRQ5782136,M. Ravi Das,Male,56
1,313,RWM1239116,A. Anil Naidu,Male,45
8,1468,ILC0466735,G. Ravi Babu,Male,39
6,1238,LPE8365962,L. Vikram Verma,Male,49
8,1526,OER1133876,S. Meena Yadav,Female,18
5,1089,RIZ9256335,P. Sita Kumar,Female,35
3,645,THF2560333,T. Suresh Das,Male,21
8,1390,LUZ5948991,S. Vikram Reddy,Male,32
7,1311,JWM5081235,Q. Meena Joshi,Female,32
4,992,GNE3235758,X. Vikram Verma,Male,38
6,1164,SFN4500431,L. Rahul Das,Male,28
2,546,TVA0700316,X. Manoj Joshi,Male,44
2,425,HHV4759299,H. Divya Kumar,Female,27
3,636,QTE5241878,X. Sanjay Yadav,Male,31
1,111,NMZ1662064,D. Radha Verma,Female,21
5,1098,LFD0827098,H. Meena Reddy,Female,41
4,1002,WUN4927871,S. Kavya Verma,Female,38
2,505,VJO2873188,B. Arun Babu,Male,48
4,996,ESR8103325,Y. Lakshmi Babu,Female,19
2,359,BFT0651126,B. Vijay Kumar,Male,34
3,619,QRZ8840462,O. Priya Singh,Female,43
8,1401,GQR6790553,P. Manoj Reddy,Male,18
3,779,FBC1934998,I. Kiran Kumar,Male,64
2,519,IJI0223566,W. Sneha Yadav,Female,54
1,206,XLV3702982,Z. Radha Babu,Female,24
3,713,ORS4147797,Y. Rahul Das,Male,49
1,60,LVY7105480,W. Manoj Das,Male,47
1,96,WSQ9337558,N. Anjali Singh,Female,57
7,1293,NOE2731306,C. Lakshmi Naidu,Female,60
2,455,NOA5007714,H. Kiran Sharma,Male,41
1,323,XVG6970955,L. Sita Singh,Female,57
2,365,VNW2124535,V. Lakshmi Verma,Female,59
6,1179,EOL7420199,J. Kavya Yadav,Female,26
2,419,EQT7892766,A. Vijay Babu,Male,35
4,908,ZBU8933934,N. Divya Singh,Female,29
4,912,MIJ8175824,T. Meena Verma,Female,31
1,17,XEA6324940,D. Radha Sharma,Female,20
1,31,VIF3456118,G. Suresh Joshi,Male,50
1,179,FNN5774196,S. Rahul Babu,Male,62
7,1326,AUE1169851,I. Lakshmi Yadav,Female,47
2,467,JPI3614270,S. Divya Reddy,Female,32
5,1066,EDW9250330,T. Vijay Naidu,Male,57
1,93,YFY0542356,R. Latha Verma,Female,54
1,166,REO3903479,W. Manoj Singh,Male,47
2,405,RBK8526418,Y. Sneha Singh,Female,40
2,509,LMY2016323,S. Kiran Yadav,Male,37
2,421,TXR9058267,K. Priya Das,Female,62
4,976,YAY7983155,U. Anil Kumar,Male,26
2,533,BHV4029567,Q. Radha Kumar,Female,39
7,1254,MOJ6680649,Y. Sita Singh,Female,61
1,240,TLE0042852,S. Suresh Babu,Male,36
5,1077,BND8826620,G. Anil Yadav,Male,58
1,237,ZEC5283406,I. Sanjay Das,Male,42
4,794,TDE8053666,H. Ravi Naidu,Male,20
5,1021,NDA4944265,Z. Divya Babu,Female,25
4,851,TEQ9895097,S. Suresh Das,Male,52
1,137,ZTE6263445,P. Radha Joshi,Female,51
2,526,AJU0916493,H. Kavya Yadav,Female,57
4,860,IPU2966981,L. Anjali Das,Female,21
4,912,XGZ2254149,W. Sanjay Joshi,Male,29
8,1521,KPV8796580,U. Lakshmi Sharma,Female,29
1,298,MRG9819689,K. Priya Singh,Female,36
3,660,VWK3987184,G. Divya Joshi,Female,34
1,296,WNZ6901159,T. Ravi Sharma,Male,52
8,1422,GBW7910214,H. Arun Verma,Male,54
1,163,TPQ4142592,O. Vijay Sharma,Male,31
2,563,EDA3124350,R. Suresh Yadav,Male,19
3,757,RPQ9581475,I. Lakshmi Joshi,Female,42
1,70,UTS9158617,A. Sita Kumar,Female,46
1,304,LBT3269854,K. Lakshmi Verma,Female,37
7,1377,DZN7599639,T. Arun Verma,Male,31
8,1403,FWG3948106,I. Divya Reddy,Female,48
5,1058,IUG7260162,T. Vikram Naidu,Male,59
1,317,USF7837091,D. Kiran Das,Male,59
8,1434,UPC4903011,R. Suresh Das,Male,19
4,873,RFA0005151,B. Vijay Sharma,Male,39
4,824,IXC5842008,Q. Vijay Reddy,Male,36
1,162,JFM5906199,V. Priya Yadav,Female,34
1,29,FBJ5437418,W. Vijay Das,Male,50
3,615,NDX8012700,T. Sneha Naidu,Female,53
8,1517,TLB7029969,X. Arun Sharma,Male,57
4,859,FJH3979128,F. Arun Verma,Male,63
1,132,LWO8025665,V. Ravi Naidu,Male,64
1,35,QCT4711781,R. Divya Naidu,Female,48
7,1377,SOO1337733,O. Ravi Verma,Male,44
1,264,WWK8881548,A. Latha Sharma,Female,39
1,218,NPN3854228,P. Divya Babu,Female,45
1,158,OKE1935877,B. Kavya Naidu,Female,32
2,363,JDH5690279,C. Vikram Verma,Male,48
6,1135,CJE6335438,O. Suresh Verma,Male,55
8,1509,MRX3659197,D. Radha Sharma,Female,54
2,434,BQU9814120,D. Meena Reddy,Female,22
1,40,CTC7319600,U. Meena Joshi,Female,60
1,131,OTQ5757649,G. Sneha Kumar,Female,53
7,1262,OCE8166618,U. Sanjay Babu,Male,53
1,339,TJF9803368,I. Vikram Verma,Male,48
2,387,NYN9780246,T. Vikram Singh,Male,32
1,180,CPB7386493,C. Sneha Kumar,Female,63
6,1191,RAQ1333125,A. Anjali Verma,Female,18
1,140,MAZ1221836,K. Suresh Babu,Male,28
1,217,LES0899880,T. Divya Reddy,Female,55
1,345,ZOH0073861,U. Vikram Das,Male,43
4,962,KWL8211129,K. Vikram Yadav,Male,22
6,1238,MSA0863728,J. Rahul Kumar,Male,20
1,251,XUQ9312145,E. Radha Yadav,Female,29
3,722,MZP3305620,P. Ravi Kumar,Male,51
3,709,YYN6169765,O. Sneha Naidu,Female,46
2,416,VAT6185080,W. Vijay Babu,Male,60
4,969,EAF4348753,A. Lakshmi Yadav,Female,33
4,946,UBZ8835478,U. Rahul Das,Male,38
8,1504,ECU5243151,I. Rahul Das,Male,29
1,147,VYR5563022,P. Sita Singh,Female,61
4,974,JZM0042425,H. Rahul Babu,Male,60
8,1408,FFC4525658,A. Kavya Babu,Female,38
6,1154,ROB1682105,S. Sneha Reddy,Female,40
7,1318,HVK4847337,P. Priya Verma,Female,29
4,886,UMS9070917,A. Sneha Naidu,Female,51
3,738,QBZ0383518,C. Meena Verma,Female,58
4,898,PNF2316786,E. Lakshmi Singh,Female,59
8,1485,DCS7864418,A. Rahul Naidu,Male,49
1,315,PVL4852110,B. Anjali Kumar,Female,20
3,735,OVJ3157419,P. Vijay Kumar,Male,48
8,1469,LDD0235178,A. Manoj Joshi,Male,25
3,709,HRH7091585,T. Divya Babu,Female,32
8,1498,LBR3907813,H. Kiran Singh,Male,53
6,1140,TFD3485352,G. Anjali Yadav,Female,20
3,777,JXY4418741,Q. Lakshmi Naidu,Female,29
8,1435,EAE0259104,B. Rahul Reddy,Male,45
7,1367,BKD4014549,O. Anil Kumar,Male,24
1,67,XNS5479711,H. Manoj Verma,Male,53
1,210,DYZ9553815,V. Lakshmi Joshi,Female,64
2,525,FUU8820276,A. Manoj Kumar,Male,63
3,603,EPP6704268,Q. Vikram Verma,Male,55
2,522,KVW7558961,R. Vijay Reddy,Male,25
1,156,GOH0708299,P. Vijay Reddy,Male,32
4,1018,BWB3041495,S. Anil Sharma,Male,36
2,428,BRT1743257,F. Sita Singh,Female,36
2,541,OUH4656902,T. Meena Kumar,Female,55
2,565,AVW3282480,M. Vikram Sharma,Male,21
2,482,LVW1606769,O. Lakshmi Verma,Female,64
3,689,FVC2210314,A. Radha Joshi,Female,50
8,1465,WIS7911495,N. Manoj Reddy,Male,48
3,751,NVW5491832,E. Vikram Kumar,Male,44
4,921,DNR9898719,Z. Ravi Sharma,Male,55
1,212,JVM1585173,M. Meena Verma,Female,23
3,620,ECY2669690,T. Suresh Reddy,Male,60
5,1107,QWT0111583,B. Priya Kumar,Female,65
6,1209,OSF6557195,J. Anjali Das,Female,32
1,160,SEV3070611,G. Manoj Joshi,Male,52
3,703,KCR8746681,S. Sita Kumar,Female,54
3,678,VUK5836938,C. Anjali Verma,Female,42
4,1002,DVJ3310048,T. Latha Joshi,Female,51
3,664,QRF4143953,F. Sita Kumar,Female,46
5,1084,VVR0276695,Q. Divya Yadav,Female,47
1,212,ODN6240692,M. Meena Reddy,Female,59
1,239,BCB1925424,D. Sita Verma,Female,28
2,407,RXZ8180019,D. Divya Yadav,Female,54
1,158,TKX3727636,B. Kavya Naidu,Female,21
1,90,QQY2824868,O. Radha Sharma,Female,30
6,1186,HLT9825513,A. Ravi Naidu,Male,59
4,985,SXI4630991,S. Rahul Sharma,Male,46
4,975,AAR5991166,O. Vijay Yadav,Male,27
2,455,TYQ7786770,W. Arun Naidu,Male,47
5,1115,URT1200146,P. Vikram Yadav,Male,21
8,1455,FCE5485859,R. Lakshmi Reddy,Female,44
7,1281,MKP4035118,P. Sneha Sharma,Female,37
1,319,SWM7077524,R. Anjali Yadav,Female,61
2,454,KJM4609389,E. Radha Yadav,Female,39
7,1303,AQX1348666,G. Lakshmi Naidu,Female,52
5,1097,ZON9492748,A. Sneha Sharma,Female,58
7,1261,OHA0134640,B. Sita Verma,Female,42
1,205,NTZ3672211,T. Manoj Sharma,Male,19
7,1339,QHG4215921,S. Suresh Verma,Male,22
8,1467,ZVS2306250,M. Latha Yadav,Female,25
1,113,CHH7682524,I. Sita Joshi,Female,57
1,227,IND6420927,B. Manoj Sharma,Male,48
4,1016,VCB3152791,U. Manoj Kumar,Male,24
1,164,LSS9306217,D. Meena Reddy,Female,52
4,917,NFH8930109,M. Suresh Yadav,Male,55
1,32,BFN3342025,V. Suresh Babu,Male,47
1,265,CMA7849277,T. Meena Babu,Female,25
7,1371,IDA4331461,G. Meena Singh,Female,28
5,1029,DXP3788206,W. Sneha Kumar,Female,50
7,1376,XIU1207600,M. Sneha Verma,Female,34
2,549,BLH7401250,K. Radha Babu,Female,38
3,662,MCL6647087,Q. Lakshmi Naidu,Female,55
2,532,IRX7703116,N. Vikram Yadav,Male,40
5,1035,LRA8557830,D. Manoj Joshi,Male,30
3,755,FSC5423366,R. Vijay Verma,Male,42
2,480,XXW0569804,M. Sneha Naidu,Female,20
4,980,XKD5173353,W. Anil Verma,Male,63
3,753,NGZ5022479,R. Suresh Naidu,Male,26
1,248,QPE1026617,X. Suresh Joshi,Male,42
8,1482,FWA2539410,V. Arun Babu,Male,64
1,192,LWL7404146,K. Kiran Yadav,Male,26
7,1346,HAR7738601,H. Kavya Kumar,Female,56
1,99,WIB7626837,W. Vijay Das,Male,51
2,457,ZZE7954101,S. Sneha Verma,Female,31
6,1194,HOA0222398,Z. Vikram Sharma,Male,62
1,124,UFM1085729,F. Meena Naidu,Female,30
1,266,OHO5793335,V. Latha Yadav,Female,53
4,877,CKF7632118,Q. Radha Joshi,Female,41
4,875,KKE0417392,V. Priya Yadav,Female,53
8,1479,HNI4569272,X. Ravi Verma,Male,55
6,1133,FYJ8360535,U. Sneha Yadav,Female,33
4,997,ITT6543033,X. Latha Babu,Female,19
1,146,VLP1327035,T. Sanjay Sharma,Male,65
7,1375,SDG0772182,M. Meena Joshi,Female,22
4,889,JCK8267168,Q. Priya Reddy,Female,63
7,1288,BDK2835747,D. Rahul Singh,Male,21
1,249,ZJR8337531,O. Meena Singh,Female,53
3,591,BHZ2795085,T. Vijay Naidu,Male,26
8,1402,BKO6038312,R. Vijay Verma,Male,50
1,125,HKT2765833,Y. Ravi Das,Male,29
3,632,FST2973710,E. Radha Kumar,Female,20
2,456,QXG1395405,A. Sita Reddy,Female,30
1,147,ERD6533456,B. Latha Babu,Female,18
8,1401,OTP8921189,E. Latha Yadav,Female,22
1,232,ZVD9007389,V. Arun Naidu,Male,29
8,1407,MYH2554166,X. Sanjay Yadav,Male,64
1,324,KKQ1467519,W. Kiran Naidu,Male,26
4,801,QNI3894372,L. Meena Das,Female,52
2,381,KNU1217312,Z. Latha Reddy,Female,48
7,1306,HAM2997210,K. Suresh Yadav,Male,35
2,498,QKV6073493,A. Sita Naidu,Female,32
3,622,ASC1171465,K. Meena Das,Female,30
2,525,WOA1109920,P. Kavya Joshi,Female,54
7,1313,RAT3197048,M. Kiran Joshi,Male,23
3,666,JAD0532668,O. Radha Kumar,Female,18
3,685,XUU2869594,H. Meena Yadav,Female,36
6,1210,MLB4113968,H. Latha Reddy,Female,42
1,135,OXM2171292,B. Lakshmi Das,Female,45
6,1213,SJX4801950,G. Manoj Sharma,Male,37
6,1233,EUY4014419,K. Manoj Naidu,Male,61
8,1424,NEK0827932,R. Meena Joshi,Female,64
2,507,JCZ9751135,H. Kiran Babu,Male,57
2,548,PZR9307369,D. Vikram Yadav,Male,32
1,186,PON0550925,X. Latha Das,Female,29
3,620,AKE4540150,H. Vikram Singh,Male,27
8,1497,VUL3050252,H. Arun Naidu,Male,63
7,1283,ZXW9526711,A. Rahul Joshi,Male,42
4,897,WIT1920108,P. Rahul Das,Male,23
1,94,BIY1796123,V. Kavya Reddy,Female,21
1,47,CQE7330736,I. Anil Babu,Male,61
2,577,ITZ8992091,K. Sanjay Das,Male,64
5,1054,DNC8801589,F. Sanjay Singh,Male,60
7,1284,YZF0970378,I. Manoj Singh,Male,29
4,810,ROR1722972,O. Sita Babu,Female,40
7,1284,YUH7564312,C. Sita Sharma,Female,33
8,1424,VCE4086031,L. Ravi Singh,Male,37
8,1403,DTT5928083,C. Manoj Singh,Male,60
1,286,ZMM2672689,X. Latha Kumar,Female,63
2,478,ECZ2599427,P. Kavya Singh,Female,25
7,1280,OKF2486459,E. Vijay Yadav,Male,29
7,1299,AZY3739361,X. Rahul Singh,Male,56
1,310,EQN4116887,E. Meena Das,Female,32
1,295,MPX2396905,N. Vikram Das,Male,29
7,1279,NPH2708020,L. Manoj Babu,Male,43
3,728,MJH5283368,W. Radha Reddy,Female,51
3,684,ELL9057344,N. Kiran Das,Male,40
1,7,PJK9429954,J. Anil Das,Male,24
2,369,KBW9831641,I. Manoj Singh,Male,18
1,115,EKS9996074,A. Manoj Yadav,Male,45
1,247,ZPS0178205,K. Kiran Naidu,Male,54
6,1144,GRX0965382,Q. Meena Verma,Female,46
1,330,NUQ4834883,H. Sita Kumar,Female,60
7,1342,XUP7131476,T. Rahul Joshi,Male,55
1,331,OXW3976298,W. Vijay Yadav,Male,55
4,813,OBP3102805,Z. Vikram Naidu,Male,47
6,1147,LFF1364576,T. Sneha Naidu,Female,33
8,1474,MFC9768644,S. Manoj Naidu,Male,36
1,54,BYN4740475,P. Sanjay Naidu,Male,45
2,442,WJR1861905,R. Priya Kumar,Female,22
3,706,MVN4220407,M. Divya Naidu,Female,30
8,1501,GEZ7300772,P. Manoj Babu,Male,32
2,390,VMH8371280,X. Anil Sharma,Male,53
6,1216,ECI5553740,S. Priya Verma,Female,35
4,813,LPR6062733,Q. Meena Kumar,Female,42
3,601,HNS8572052,B. Kiran Verma,Male,45
8,1515,RCY5178684,K. Sneha Naidu,Female,55
1,52,AER4341298,X. Sita Das,Female,61
7,1354,DDN1991130,C. Kavya Joshi,Female,35
3,598,PYY5646024,T. Arun Yadav,Male,22
5,1118,CHY1649769,M. Manoj Naidu,Male,51
4,898,NUO5248902,E. Radha Das,Female,53
7,1268,AZQ1905878,U. Ravi Verma,Male,49
8,1528,TDB4858198,E. Arun Babu,Male,31
1,312,IYW9079834,G. Sneha Reddy,Female,51
5,1080,WCD2369545,R. Kavya Reddy,Female,48
3,691,PYQ9151901,H. Arun Sharma,Male,63
3,616,SZO1839455,D. Anjali Joshi,Female,32
1,268,FAK8912750,O. Rahul Joshi,Male,54
8,1468,QXX6942712,L. Vijay Joshi,Male,59
4,905,TPT7580394,F. Sanjay Kumar,Male,34
1,50,SLN0058694,M. Kiran Das,Male,50
1,131,JXM1430467,B. Vijay Naidu,Male,42
7,1306,UYI6523529,A. Latha Babu,Female,31
8,1397,QEA8487553,Y. Priya Sharma,Female,19
3,600,XJR5074663,E. Anjali Naidu,Female,50
6,1237,NKH4593305,Y. Suresh Sharma,Male,61
5,1022,JFW7128070,G. Anjali Naidu,Female,47
5,1086,XTU1116165,F. Lakshmi Kumar,Female,49
1,222,IHR4033617,L. Anil Singh,Male,52
1,319,MZP5101863,O. Radha Sharma,Female,42
5,1112,SMO9194619,Y. Latha Babu,Female,21
6,1138,CWA9190329,T. Vikram Joshi,Male,30
1,28,MQU2317153,C. Kiran Das,Male,31
1,148,VCQ9949852,E. Ravi Naidu,Male,34
8,1523,VSR4238702,U. Vikram Naidu,Male,30
1,231,CZM4577645,Z. Meena Singh,Female,46
8,1502,JHE3973783,Q. Rahul Yadav,Male,44
1,247,NPD1958780,G. Kavya Verma,Female,19
2,480,AGC8640300,Q. Suresh Yadav,Male,27
5,1114,XYA4707680,D. Vijay Joshi,Male,51
2,563,SBQ5423683,T. Vijay Das,Male,28
2,543,GYU9010784,Z. Vijay Kumar,Male,23
2,372,LQI1877324,R. Anil Yadav,Male,37
6,1143,WVS8048096,V. Latha Naidu,Female,65
7,1281,JQZ6221881,U. Anjali Joshi,Female,38
4,814,CSI7505242,T. Latha Verma,Female,46
7,1378,TPT1245334,N. Radha Reddy,Female,31
1,185,FNJ0600936,C. Divya Verma,Female,25
4,997,GRB3313331,J. Rahul Kumar,Male,28
6,1162,IKV8001667,K. Vikram Singh,Male,58
5,1033,YHC9883156,P. Arun Kumar,Male,45
1,39,HNS4934447,I. Vijay Yadav,Male,40
1,131,FLJ8621020,O. Ravi Verma,Male,33
2,562,MRT1269901,K. Kavya Reddy,Female,51
3,719,NPN2812512,T. Manoj Babu,Male,27
1,79,AUF0099218,E. Manoj Verma,Male,23
4,902,WQO0375041,G. Priya Joshi,Female,42
1,18,BOO7719783,T. Lakshmi Verma,Female,32
