CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED
6,1158,IYM0061210,10:57:29,11:00:29,candidate c
1,149,SIL5372932,13:55:10,13:57:10,candidate b
1,59,ATQ5462792,10:15:31,10:18:31,candidate b
3,586,NYG7925683,08:32:20,08:34:20,candidate c
3,740,SRF7507141,12:08:16,12:10:16,candidate c
4,887,WCG8611852,16:58:12,16:59:12,candidate a
1,324,POL2780309,13:42:54,13:43:54,candidate c
2,530,TGC3344910,14:31:10,14:34:10,candidate c
3,708,FPS6738694,13:04:10,13:07:10,candidate a
7,1257,DIG0355118,12:14:49,12:17:49,candidate a
1,245,EIZ5512372,08:54:19,08:55:19,candidate c
6,1197,VRB6448541,08:33:13,08:35:13,candidate a
2,437,RNM8550924,09:41:53,09:43:53,candidate c
3,666,JAD0532668,09:29:00,09:32:00,candidate a
5,1128,DUG7364060,09:31:55,09:33:55,candidate a
5,1110,HXX2395388,11:28:28,11:30:28,candidate c
3,659,BII6302824,08:13:22,08:14:22,candidate a
1,192,MZR7706734,11:26:23,11:27:23,candidate c
1,195,USH9796482,16:49:27,16:52:27,candidate a
2,355,XDH2186967,09:41:04,09:42:04,candidate b
4,977,SAH8649892,14:58:57,15:00:57,candidate b
1,270,SKM0428992,16:40:44,16:41:44,candidate b
7,1335,CEA8723439,08:51:14,08:53:14,candidate b
4,1000,LJE4394162,13:40:04,13:43:04,candidate c
1,258,ZPF1324414,08:27:29,08:28:29,candidate c
4,807,IZK7338994,08:55:17,08:56:17,candidate b
3,634,BGX2054634,16:32:20,16:35:20,candidate a
7,1330,HRG7025370,11:34:43,11:37:43,candidate a
2,494,UOC0166264,16:09:32,16:12:32,candidate b
3,759,AJZ1234250,14:32:10,14:34:10,candidate b
1,111,SEO5949623,11:17:01,11:19:01,candidate b
1,57,JWF4349365,11:44:15,11:46:15,candidate a
3,742,ORH7612196,16:15:16,16:16:16,candidate b
2,488,QFR0576491,11:12:41,11:15:41,candidate a
1,309,EYN9217765,10:57:11,10:58:11,candidate c
5,1125,YDG3806622,10:18:11,10:20:11,candidate a
6,1176,KSO2475979,13:21:25,13:23:25,candidate a
2,429,WOX0789030,08:29:47,08:31:47,candidate b
2,563,SBQ5423683,10:17:21,10:18:21,candidate c
8,1459,BUK4780653,13:21:59,13:22:59,candidate b
4,867,CLS5050964,14:11:16,14:14:16,candidate a
1,338,JLS6742290,15:50:33,15:52:33,candidate b
6,1214,OQE9157727,13:53:33,13:55:33,candidate a
5,1118,AFM9185430,12:29:00,12:30:00,candidate a
1,181,HHF7006617,12:13:41,12:15:41,candidate c
1,34,RPU0946665,10:13:02,10:16:02,candidate c
4,841,VTV5629071,12:46:40,12:49:40,candidate c
2,569,OVY6242066,12:28:06,12:29:06,candidate c
3,611,ASH5998423,08:43:09,08:44:09,candidate b
5,1130,QQE9923987,08:56:48,08:59:48,candidate a
8,1527,MZJ9973676,14:52:14,14:54:14,candidate a
7,1374,CSV8807187,16:24:12,16:26:12,candidate c
3,767,PBZ7172422,09:38:40,09:40:40,candidate c
1,38,AQR4331027,14:44:20,14:46:20,candidate b
2,416,BYI5605207,16:34:32,16:36:32,candidate b
3,753,FGX8938960,09:15:09,09:17:09,candidate b
2,576,CQG3242013,15:38:11,15:39:11,candidate b
6,1228,DSC1589202,09:37:33,09:40:33,candidate a
2,527,XJL6649246,11:37:43,11:40:43,candidate a
4,902,IVS7509975,12:10:20,12:13:20,candidate c
3,608,URK3135811,12:54:46,12:57:46,candidate a
4,840,OGH5217811,14:56:13,14:57:13,candidate a
2,500,CVF5295619,11:02:56,11:04:56,candidate b
3,683,HOX6766053,16:44:53,16:47:53,candidate c
1,86,LAG7916845,10:50:43,10:51:43,candidate b
6,1170,GFZ6593738,12:31:28,12:33:28,candidate a
2,404,NPO0515621,10:19:42,10:22:42,candidate a
2,535,YSM5035349,09:39:15,09:41:15,candidate b
1,318,NQT6758725,16:53:58,16:56:58,candidate a
4,809,YVT0699827,09:33:58,09:36:58,candidate c
1,222,MAW0843341,13:35:51,13:37:51,candidate b
2,503,NRM1135074,16:58:58,16:59:58,candidate b
3,630,NSA6617220,09:53:59,09:55:59,candidate b
5,1026,DBY7208459,08:41:38,08:43:38,candidate c
3,597,VTF2497919,15:25:49,15:27:49,candidate b
3,653,PEG5199643,12:47:00,12:48:00,candidate c
2,409,CBS0273229,16:11:24,16:13:24,candidate a
1,7,FCO4294525,16:02:07,16:03:07,candidate b
6,1148,JWJ5009631,13:06:04,13:07:04,candidate a
1,4,LRO3333449,14:49:55,14:50:55,candidate a
1,59,WFV4104180,13:23:05,13:25:05,candidate b
8,1499,MAJ5538981,08:36:36,08:39:36,candidate c
8,1389,FHT9321742,09:49:08,09:51:08,candidate a
7,1305,VEV2908668,14:33:23,14:34:23,candidate c
2,360,OVL3854604,13:56:07,13:59:07,candidate c
1,121,GHT2933279,08:10:34,08:12:34,candidate b
4,958,GMB5559237,12:00:21,12:02:21,candidate c
7,1257,HJN5921484,10:58:11,11:00:11,candidate a
4,1001,JOD0202253,11:47:45,11:48:45,candidate b
2,358,WWT6564415,09:29:01,09:30:01,candidate b
1,300,BTK3809008,16:45:32,16:48:32,candidate c
5,1040,AAH5830720,13:58:21,14:01:21,candidate a
7,1251,DZB5499900,13:07:30,13:08:30,candidate a
4,822,SUW8363670,10:27:29,10:28:29,candidate b
2,564,HUM9380217,13:47:30,13:48:30,candidate c
2,518,FIN5416717,13:58:26,14:01:26,candidate c
1,66,UAY3617609,15:39:01,15:42:01,candidate a
4,905,CQL6412929,12:36:14,12:39:14,candidate a
3,787,NBD3104428,10:27:06,10:29:06,candidate a
8,1429,MLC9596919,12:07:04,12:09:04,candidate c
1,302,FRA8225424,16:56:16,16:57:16,candidate b
1,12,EOX6211053,14:09:01,14:10:01,candidate a
1,213,CZP6271209,11:23:43,11:25:43,candidate c
1,236,YRV5666007,12:27:44,12:29:44,candidate a
8,1503,PJZ8392032,09:43:26,09:45:26,candidate a
2,546,FKY6195654,08:27:50,08:28:50,candidate a
5,1078,SMT3628356,08:05:39,08:08:39,candidate b
3,643,ILQ8067157,16:49:32,16:50:32,candidate b
1,72,ZNA7841519,11:15:42,11:16:42,candidate b
1,49,NOZ8468019,11:13:44,11:14:44,candidate a
2,481,GZS1862791,13:24:28,13:25:28,candidate c
7,1334,QVP9497136,11:10:33,11:11:33,candidate c
4,819,DGR2861590,08:23:12,08:24:12,candidate c
3,757,GWG3754135,15:41:26,15:44:26,candidate b
4,901,UZH1193801,08:14:53,08:17:53,candidate a
3,715,VPI5562908,10:53:03,10:56:03,candidate c
8,1384,SRV0207949,16:12:20,16:14:20,candidate c
2,463,GMO6509996,13:27:54,13:28:54,candidate c
1,166,KIY3039235,08:52:29,08:54:29,candidate c
3,638,TDL2374237,12:41:05,12:42:05,candidate c
3,613,POC2179480,09:35:49,09:37:49,candidate c
1,32,IKA4698901,16:44:26,16:47:26,candidate b
7,1290,NQN8960852,14:19:34,14:20:34,candidate a
4,828,KVQ1499588,16:59:29,17:01:29,candidate c
5,1113,QML7172649,15:45:21,15:47:21,candidate c
1,229,HSK7418256,09:00:28,09:02:28,candidate b
4,844,HJC6998265,09:39:09,09:41:09,candidate a
8,1465,WIS7911495,08:40:18,08:41:18,candidate b
8,1430,CGN4761726,15:41:34,15:44:34,candidate b
3,642,YYZ6491290,14:00:08,14:01:08,candidate b
3,765,YOJ0650767,09:28:57,09:31:57,candidate c
3,641,IHI6267459,09:55:15,09:57:15,candidate c
6,1206,RZU1114151,13:39:26,13:41:26,candidate b
4,918,ZSA4725597,15:04:47,15:06:47,candidate b
1,221,ZVJ5828068,13:12:39,13:15:39,candidate a
7,1293,UDP1238149,14:41:57,14:42:57,candidate c
1,30,LFK6631141,13:16:22,13:17:22,candidate a
7,1257,OPD2529063,11:27:12,11:30:12,candidate c
7,1332,LOR8399136,16:04:26,16:06:26,candidate b
6,1153,RDD9096060,16:29:46,16:31:46,candidate a
1,107,HMS7940385,10:02:58,10:05:58,candidate a
7,1274,FAC9676352,13:45:48,13:47:48,candidate c
1,25,THV4199429,15:33:51,15:34:51,candidate a
3,691,JEC3230431,10:28:53,10:29:53,candidate b
3,682,NLU9848998,13:22:44,13:23:44,candidate b
8,1520,HOQ5733290,10:46:20,10:49:20,candidate c
8,1467,ZVS2306250,15:26:36,15:27:36,candidate b
3,730,WXH1022641,16:48:52,16:50:52,candidate a
5,1070,IOI1671416,16:19:29,16:20:29,candidate b
8,1397,PYX2054682,15:59:47,16:00:47,candidate c
2,456,IOI2050828,14:04:40,14:06:40,candidate a
8,1458,NMZ6684458,08:05:44,08:06:44,candidate c
6,1176,GDR0376656,10:52:58,10:55:58,candidate a
3,618,WWV5084939,13:07:43,13:09:43,candidate b
1,183,YPK5417968,13:02:04,13:04:04,candidate b
1,13,NAC8526775,15:04:58,15:06:58,candidate a
1,201,JPG4223272,13:59:20,14:02:20,candidate c
3,765,LCK7769253,11:10:35,11:13:35,candidate c
2,580,IVP3986989,10:30:53,10:31:53,candidate a
8,1452,ZIN5157039,11:56:45,11:59:45,candidate c
1,62,LQF8617824,10:24:50,10:26:50,candidate b
3,737,ZOT7967373,14:44:08,14:47:08,candidate b
7,1333,WQX0925799,11:00:31,11:01:31,candidate c
5,1024,YDY9967320,08:09:47,08:12:47,candidate c
3,710,GBL7940525,13:15:52,13:16:52,candidate c
1,118,VLO1493343,12:54:51,12:56:51,candidate b
4,935,NEM6485680,12:19:15,12:20:15,candidate c
5,1109,PTD2303367,11:10:31,11:12:31,candidate b
4,963,TMD5417461,12:04:08,12:05:08,candidate c
2,570,UYZ7943673,12:03:07,12:04:07,candidate b
2,570,ABH5012439,08:10:06,08:13:06,candidate b
3,703,XWM9773582,16:36:52,16:37:52,candidate c
8,1466,RSH5352774,10:32:19,10:33:19,candidate c
2,412,DFN3289006,09:53:20,09:56:20,candidate a
1,69,TSH8399471,11:55:16,11:56:16,candidate a
5,1116,JWF7212729,16:15:18,16:17:18,candidate a
4,803,KOE9878254,14:53:07,14:55:07,candidate b
6,1240,SHS1576492,15:43:28,15:45:28,candidate b
1,217,AKX3626489,13:02:30,13:03:30,candidate b
5,1074,JWE7678648,09:49:28,09:51:28,candidate b
4,965,GSD1667857,09:26:01,09:27:01,candidate b
4,884,NUJ6847107,14:29:43,14:32:43,candidate b
1,231,MPZ4303946,08:21:00,08:24:00,candidate c
8,1457,XAK9520900,14:19:33,14:20:33,candidate c
4,834,ZJS0277223,16:40:53,16:41:53,candidate c
6,1198,OQC8498481,16:29:30,16:31:30,candidate a
4,807,IED6542365,09:32:01,09:35:01,candidate c
4,819,OUB8027613,15:08:01,15:09:01,candidate c
3,739,BJL7874431,15:46:31,15:47:31,candidate a
1,49,CCP8025057,11:06:08,11:09:08,candidate c
8,1469,LFH7568112,11:23:58,11:24:58,candidate a
5,1069,MPN2971754,16:33:52,16:35:52,candidate a
2,574,WRL8501129,12:32:31,12:34:31,candidate b
8,1396,RAN6716980,16:43:45,16:44:45,candidate a
5,1126,YJH2660801,13:49:38,13:52:38,candidate c
3,702,RCK0175874,09:14:38,09:17:38,candidate b
5,1047,JAR6921395,15:10:22,15:12:22,candidate b
5,1052,JHQ7356360,09:47:48,09:50:48,candidate a
1,311,VZE1176235,09:34:14,09:37:14,candidate c
4,941,PYW3686669,16:24:55,16:26:55,candidate a
7,1339,PXI4364893,08:02:22,08:05:22,candidate c
6,1201,JFY2063652,11:01:25,11:03:25,candidate b
6,1158,QPP5200718,09:36:35,09:39:35,candidate c
2,383,LVD8524018,14:39:29,14:41:29,candidate c
3,706,KVC1031367,12:55:35,12:58:35,candidate b
4,803,AGN8158007,14:27:28,14:28:28,candidate c
7,1371,IDA4331461,11:02:51,11:05:51,candidate b
2,420,GYR0915429,14:39:22,14:41:22,candidate b
4,983,XIQ1226569,12:41:59,12:44:59,candidate a
1,29,NSN5299680,11:12:46,11:15:46,candidate b
2,484,BNF8055066,11:33:52,11:35:52,candidate a
2,467,BML6878913,11:09:32,11:10:32,candidate c
3,751,NVW5491832,12:44:47,12:45:47,candidate a
8,1417,TTB5198176,14:42:05,14:44:05,candidate a
1,326,JGX2391964,15:06:42,15:09:42,candidate b
2,522,BXZ8628516,11:34:19,11:36:19,candidate a
1,306,AGP9929132,08:48:42,08:51:42,candidate b
6,1140,PBX3173057,10:44:13,10:46:13,candidate c
8,1511,KXG0686125,12:01:13,12:02:13,candidate a
7,1279,XTV9437618,14:36:02,14:39:02,candidate b
1,151,ZDC9726853,12:47:28,12:48:28,candidate b
6,1237,HBD7196443,16:26:38,16:28:38,candidate a
3,723,PRZ6901373,15:23:15,15:25:15,candidate c
7,1253,VEL4006155,14:00:48,14:03:48,candidate b
6,1195,SQW7992552,15:14:53,15:17:53,candidate a
4,887,GFX8809579,08:21:48,08:24:48,candidate c
2,443,VWT9337988,15:56:03,15:57:03,candidate c
5,1054,MNG5709281,13:44:54,13:45:54,candidate a
1,238,INL1176717,10:14:44,10:16:44,candidate b
6,1179,CMD1712474,14:47:10,14:50:10,candidate b
1,256,INE9303771,16:06:15,16:08:15,candidate a
3,596,EEW3185156,16:57:28,16:59:28,candidate a
3,692,RLT3467025,09:11:20,09:13:20,candidate b
1,225,SJV3062162,15:43:04,15:46:04,candidate a
8,1441,POF9576514,14:39:36,14:40:36,candidate c
7,1310,IAA0090440,16:25:52,16:28:52,candidate c
1,93,MCE0817431,11:37:19,11:39:19,candidate b
2,567,WIJ1242192,12:58:15,13:01:15,candidate b
1,5,JKD4808656,10:12:20,10:15:20,candidate a
2,462,VZD8366528,14:55:05,14:58:05,candidate a
5,1034,ILW3547086,13:15:04,13:17:04,candidate b
3,755,KCU5878029,12:44:33,12:45:33,candidate c
1,115,HTK8188605,08:46:17,08:48:17,candidate b
7,1347,EQW4871171,15:59:34,16:00:34,candidate a
3,735,OKY3826513,14:50:25,14:53:25,candidate a
6,1168,WVH6217975,16:11:35,16:13:35,candidate a
2,546,PYX8977151,11:25:41,11:26:41,candidate b
6,1175,DQS7709882,09:08:41,09:11:41,candidate c
1,116,ONZ4315990,09:41:31,09:42:31,candidate b
1,248,VDC0923756,12:43:30,12:44:30,candidate b
7,1367,AWV6299520,14:55:21,14:56:21,candidate c
1,235,SEL4796467,14:05:30,14:06:30,candidate a
1,230,ZSJ6246467,09:30:27,09:32:27,candidate b
4,888,EXR6228167,12:39:07,12:41:07,candidate c
3,647,JAY3238172,10:29:47,10:30:47,candidate b
2,553,IQD3454203,09:31:07,09:33:07,candidate c
2,474,XVV0481653,13:36:18,13:37:18,candidate c
4,1003,ZUN9787639,13:54:11,13:56:11,candidate a
1,206,TGD5278928,16:44:03,16:45:03,candidate c
3,777,HIW6790305,15:10:09,15:12:09,candidate c
4,908,BMM0883050,12:24:05,12:27:05,candidate c
4,793,QGB6868272,09:09:31,09:12:31,candidate b
4,856,ZYT1441904,10:40:57,10:41:57,candidate a
1,304,AZH5718257,11:01:49,11:02:49,candidate a
1,171,OCM2038034,16:04:12,16:06:12,candidate a
6,1222,RSO8895527,13:16:23,13:18:23,candidate a
4,862,RTF2170861,09:05:53,09:07:53,candidate b
1,138,VJS2453937,09:50:55,09:53:55,candidate a
7,1295,BIP6756836,14:00:08,14:01:08,candidate b
6,1229,NNM1360464,13:15:14,13:17:14,candidate c
1,206,XLV3702982,12:37:58,12:39:58,candidate a
3,686,DCE4334870,14:19:25,14:22:25,candidate c
1,327,TQS7094081,09:23:00,09:25:00,candidate a
1,240,YOC1131421,13:03:34,13:05:34,candidate b
5,1119,YGM6713882,10:12:44,10:15:44,candidate a
3,771,IVE7154506,11:37:28,11:40:28,candidate c
2,573,DWZ0484298,12:05:15,12:08:15,candidate a
2,417,CXD0050038,16:57:05,17:00:05,candidate b
1,150,NCO2278198,11:58:03,12:01:03,candidate a
3,649,BVO9937373,16:51:51,16:54:51,candidate b
4,961,WMM0571708,09:07:30,09:10:30,candidate a
1,252,VTA9676119,15:20:46,15:21:46,candidate b
4,880,IMV5398340,15:31:11,15:33:11,candidate b
1,269,NMR4840072,12:49:21,12:50:21,candidate a
3,627,YBH7432271,16:32:56,16:34:56,candidate b
1,306,HWT9953292,12:31:45,12:34:45,candidate b
1,60,LVY7105480,08:44:01,08:46:01,candidate b
7,1340,MBH5623512,10:10:03,10:13:03,candidate b
2,483,KKN3724846,11:23:22,11:24:22,candidate a
3,631,WQI7583081,15:39:58,15:41:58,candidate a
3,650,ILN2964508,15:18:42,15:19:42,candidate b
4,935,WKR5178310,16:16:38,16:18:38,candidate a
1,135,OXM2171292,13:44:31,13:45:31,candidate b
1,323,OQX9291959,10:29:38,10:31:38,candidate a
2,372,KVJ0874534,14:11:00,14:13:00,candidate c
1,247,NPD1958780,08:54:38,08:55:38,candidate c
3,788,LIQ4745741,16:56:00,16:59:00,candidate a
3,625,CDU7398756,16:58:10,16:59:10,candidate b
8,1491,FQV9621038,08:23:53,08:24:53,candidate a
1,58,LCI1828739,11:06:41,11:09:41,candidate a
1,92,ISY1546761,13:23:08,13:25:08,candidate b
1,125,VJB4017702,13:02:34,13:05:34,candidate b
2,460,OOG7685101,13:05:28,13:08:28,candidate b
2,506,SXY5332849,14:13:58,14:16:58,candidate c
7,1319,GQC2243908,13:51:34,13:53:34,candidate c
4,931,MCI5548500,15:37:12,15:38:12,candidate a
8,1459,EHZ6021293,14:33:05,14:34:05,candidate a
2,470,OJX0013509,15:56:21,15:58:21,candidate c
2,494,CAP1706221,10:50:50,10:52:50,candidate a
3,595,TWS9811078,09:17:56,09:20:56,candidate a
4,948,KJX0823379,09:54:54,09:57:54,candidate a
1,274,DAU9039107,10:07:45,10:09:45,candidate c
2,522,LUD4385236,13:48:45,13:51:45,candidate c
2,381,LYY0775579,13:25:21,13:26:21,candidate a
4,971,AAS1202992,09:20:43,09:22:43,candidate a
8,1410,TMW1381297,12:50:26,12:52:26,candidate a
2,400,KJV1114933,16:59:31,17:02:31,candidate b
6,1222,TWZ1353422,10:43:57,10:44:57,candidate b
6,1195,UCE1986880,10:45:43,10:48:43,candidate b
4,906,LRE0923842,14:19:25,14:22:25,candidate a
1,81,UPX7149159,15:55:43,15:57:43,candidate b
1,21,GVG5707063,14:34:05,14:37:05,candidate a
8,1506,NVW8747820,13:52:28,13:53:28,candidate b
4,979,HVH6615179,08:01:59,08:03:59,candidate b
4,994,GQF1611836,08:26:29,08:28:29,candidate c
3,700,JHI5189109,14:11:46,14:14:46,candidate b
1,134,IEO8525738,09:58:15,10:00:15,candidate b
8,1475,RVT6271720,16:25:33,16:27:33,candidate c
5,1052,HUR5846039,14:26:28,14:29:28,candidate a
1,277,CPZ7423133,14:18:49,14:21:49,candidate c
2,527,PCX4365039,10:49:28,10:50:28,candidate c
5,1080,PNP2557838,10:39:11,10:40:11,candidate c
7,1276,UND4255970,10:21:28,10:24:28,candidate a
1,66,QFH5302563,11:51:44,11:53:44,candidate a
4,980,OGA4910574,12:14:44,12:17:44,candidate a
1,302,THB9812114,14:30:06,14:31:06,candidate b
2,360,ZOI2757518,08:27:51,08:28:51,candidate a
4,991,YXJ1289912,11:33:25,11:36:25,candidate b
3,719,NJW7365961,09:02:46,09:03:46,candidate b
2,456,FSW3467864,09:20:15,09:23:15,candidate a
1,32,WIR0286533,10:31:44,10:32:44,candidate a
1,284,NXK6716481,10:22:50,10:24:50,candidate a
7,1336,TOL0196527,09:06:37,09:09:37,candidate c
1,107,VHO1656562,09:08:21,09:09:21,candidate c
1,262,VRO4678812,16:19:19,16:21:19,candidate a
8,1443,LJM0766445,12:25:20,12:26:20,candidate b
4,886,VKU8068788,09:35:41,09:36:41,candidate a
1,80,EEB9788447,13:59:36,14:01:36,candidate b
2,534,EUL8533425,09:39:33,09:42:33,candidate b
1,277,ASY6589408,16:19:06,16:21:06,candidate c
3,749,DUX2765847,09:56:21,09:59:21,candidate c
1,308,WSY9657334,12:18:22,12:21:22,candidate c
2,552,DHD7398299,16:33:49,16:36:49,candidate b
2,552,JQI7636910,14:25:50,14:26:50,candidate a
3,680,QIM3746686,10:04:33,10:07:33,candidate b
2,565,DJU3373918,16:55:08,16:58:08,candidate b
2,425,HHV4759299,13:15:50,13:16:50,candidate b
8,1515,SAW8254923,13:23:07,13:24:07,candidate c
4,851,ZFC9138858,14:02:28,14:03:28,candidate a
1,227,YQL7127694,08:27:58,08:29:58,candidate a
1,63,DMT0512312,08:06:37,08:07:37,candidate b
4,843,JXM6947394,11:50:55,11:51:55,candidate b
2,442,APN4460617,08:03:52,08:04:52,candidate a
2,400,BEH4321027,11:59:01,12:02:01,candidate a
3,716,XJS4679697,10:34:31,10:37:31,candidate c
2,554,FSU0372497,08:50:50,08:53:50,candidate b
1,176,VVX6014574,14:08:54,14:09:54,candidate b
8,1399,LZM0587364,09:56:37,09:57:37,candidate b
4,905,YNW5795447,16:00:23,16:03:23,candidate c
1,341,LGT7154586,11:26:13,11:29:13,candidate a
2,567,HWV8894467,08:57:50,08:59:50,candidate a
1,37,LMW4275264,08:08:24,08:09:24,candidate b
4,976,CWX2214239,09:12:14,09:14:14,candidate c
1,252,RKU9622595,14:50:14,14:52:14,candidate b
3,693,ISF0688228,09:15:25,09:16:25,candidate b
3,740,GSP4484645,09:45:14,09:47:14,candidate c
1,281,OUR5003720,08:19:50,08:22:50,candidate b
3,750,HJY4721904,14:18:12,14:20:12,candidate a
3,720,HEW2588466,15:34:04,15:36:04,candidate a
2,485,KWL9120356,13:30:09,13:32:09,candidate b
6,1218,UFV3006826,16:19:04,16:22:04,candidate a
2,499,GXN8402001,15:23:23,15:26:23,candidate a
3,593,PFP0753812,10:30:02,10:33:02,candidate c
1,47,CQE7330736,12:51:13,12:52:13,candidate c
8,1448,IMK3282312,09:28:56,09:29:56,candidate a
4,841,DAV3539161,09:28:15,09:29:15,candidate a
4,844,DWW8557643,13:11:28,13:14:28,candidate a
1,181,MEK1351897,09:22:28,09:25:28,candidate c
2,439,JKP6110430,10:12:51,10:13:51,candidate c
1,70,UTS9158617,08:52:44,08:53:44,candidate c
8,1411,WEO8262780,09:55:35,09:56:35,candidate a
3,601,NVR5753649,15:22:33,15:23:33,candidate b
8,1495,ZQK9521731,10:14:22,10:15:22,candidate a
2,549,UGA9784241,12:08:26,12:10:26,candidate c
4,909,XRY8700916,13:21:49,13:24:49,candidate b
4,812,PRA2318379,14:07:40,14:10:40,candidate a
1,259,VAJ6415716,11:16:24,11:17:24,candidate b
1,287,MAF5644228,09:33:34,09:35:34,candidate a
7,1262,ITL8849418,10:45:41,10:47:41,candidate b
3,648,UVQ6704748,11:55:55,11:58:55,candidate a
7,1364,WJX9512503,14:35:39,14:38:39,candidate c
1,208,IBX2607804,11:49:12,11:51:12,candidate b
4,999,FGI6536149,10:31:21,10:32:21,candidate c
2,418,ASN9603974,16:26:29,16:29:29,candidate a
1,122,ETV8382674,14:28:09,14:29:09,candidate a
2,370,IDA6821714,14:19:12,14:20:12,candidate b
7,1304,WOJ9500509,08:27:10,08:29:10,candidate a
2,445,BSS8818266,09:52:24,09:54:24,candidate c
3,729,HKJ2713932,15:00:33,15:03:33,candidate c
3,634,EGW1723191,13:44:54,13:46:54,candidate b
2,514,ITX6869049,10:33:05,10:35:05,candidate a
1,180,ZEW6674554,12:59:22,13:00:22,candidate c
6,1203,WPQ8977982,14:40:37,14:41:37,candidate c
8,1411,KOO9747675,12:12:14,12:13:14,candidate a
8,1441,OSA9524607,13:26:08,13:28:08,candidate c
2,526,AJU0916493,14:27:07,14:28:07,candidate b
7,1321,WIU3851404,15:36:18,15:39:18,candidate a
2,392,CQH6033355,09:28:58,09:31:58,candidate c
8,1408,XOR6666079,11:29:00,11:32:00,candidate c
4,879,CAW2252726,09:33:56,09:35:56,candidate a
8,1458,VYV7899471,10:44:32,10:45:32,candidate c
1,137,HPT2738263,10:52:30,10:55:30,candidate c
3,698,THY7894493,15:21:51,15:24:51,candidate b
8,1444,BCT6945086,14:21:59,14:24:59,candidate b
1,336,YJN9940846,10:23:59,10:25:59,candidate b
2,507,PHZ1194231,13:27:22,13:30:22,candidate a
2,484,DOO3796323,14:48:52,14:51:52,candidate a
8,1474,MFC9768644,15:41:12,15:43:12,candidate c
3,687,ZPP5880990,13:40:18,13:42:18,candidate b
1,209,RSG1439973,10:26:19,10:27:19,candidate b
4,951,SJI4335097,09:58:32,10:00:32,candidate b
7,1252,PDF5721879,11:12:32,11:15:32,candidate c
1,172,PQQ4166331,12:36:19,12:39:19,candidate c
2,354,GQL6862748,12:08:57,12:10:57,candidate c
5,1027,EDX7572305,11:01:30,11:02:30,candidate a
1,76,EIS1840970,11:40:42,11:43:42,candidate a
2,580,DOD6249542,11:41:34,11:43:34,candidate b
1,202,IQY3090196,12:18:26,12:19:26,candidate c
1,146,FVE2783175,09:03:23,09:05:23,candidate b
7,1282,HPN8623416,12:17:56,12:18:56,candidate c
8,1486,JQF3817159,11:46:14,11:47:14,candidate c
3,790,PYU2480867,10:01:20,10:04:20,candidate c
7,1325,VOU6922163,08:39:08,08:42:08,candidate a
3,759,PZW6543841,08:00:18,08:02:18,candidate b
6,1245,BQB0872745,12:40:21,12:41:21,candidate a
2,351,BVQ7818303,09:14:04,09:17:04,candidate a
6,1163,CKF2573161,13:32:16,13:34:16,candidate c
1,31,VIF3456118,08:39:34,08:41:34,candidate b
2,498,MVO9269600,15:09:16,15:10:16,candidate c
3,625,FAA0327519,11:08:03,11:10:03,candidate b
6,1170,JRU6280656,13:17:38,13:19:38,candidate b
2,540,FQF3791472,12:18:03,12:19:03,candidate c
2,557,YUT3763034,10:30:54,10:31:54,candidate c
3,660,PCT0555528,15:45:12,15:48:12,candidate a
2,559,IVW6908635,13:21:27,13:24:27,candidate a
5,1058,KPU4230506,16:14:40,16:16:40,candidate a
4,792,JDO5688171,08:07:45,08:10:45,candidate a
7,1315,DKA8568688,12:12:12,12:14:12,candidate a
4,938,IXW2661141,13:24:10,13:27:10,candidate c
1,85,PFM2289487,13:24:16,13:26:16,candidate a
2,372,LQI1877324,08:55:55,08:57:55,candidate a
1,39,JLJ4958352,11:17:28,11:18:28,candidate b
8,1516,AEU6468596,12:57:06,12:59:06,candidate b
1,207,BNM4679045,13:51:56,13:53:56,candidate a
2,372,ORP5101380,10:31:27,10:32:27,candidate a
1,120,FUY4974086,14:14:23,14:17:23,candidate b
4,991,AQN4427395,11:29:39,11:32:39,candidate b
5,1082,CAI7899746,14:29:16,14:31:16,candidate a
4,849,AZC0831491,15:27:09,15:30:09,candidate b
3,770,FWB1686152,08:26:55,08:28:55,candidate a
3,714,ZRG4450403,14:27:20,14:29:20,candidate c
2,543,NJF3020399,12:17:35,12:18:35,candidate c
7,1358,UCB4878043,12:59:41,13:02:41,candidate a
2,518,YWI9478883,12:35:41,12:36:41,candidate a
1,120,JHG7777199,13:18:23,13:21:23,candidate c
7,1369,XRN2409993,13:51:11,13:53:11,candidate a
3,772,OVZ0650849,08:38:41,08:40:41,candidate b
5,1097,ZON9492748,10:59:04,11:00:04,candidate b
1,220,DZV7947432,16:11:21,16:13:21,candidate a
8,1510,RWE7579708,13:10:35,13:13:35,candidate a
1,44,ZVL0555860,14:23:21,14:25:21,candidate a
2,353,MAY7623296,14:58:30,14:59:30,candidate a
3,744,XVI9880999,16:31:31,16:32:31,candidate c
6,1226,TAW7244912,14:09:46,14:12:46,candidate a
2,497,WYF0615318,14:51:33,14:53:33,candidate c
2,524,TZK3109716,15:00:59,15:03:59,candidate c
2,506,WSP6704381,09:38:08,09:41:08,candidate a
3,700,ZEE5402340,08:33:47,08:36:47,candidate c
2,549,DKV6978319,10:31:29,10:32:29,candidate b
7,1267,YWS3908414,14:29:42,14:31:42,candidate a
3,773,HZU2662603,08:49:38,08:51:38,candidate a
