CON_ID,POLLING_BOOTH_ID,Voter ID,Name,Gender,Age
2,523,FCE5485859,R. Lakshmi Reddy,Female,44
8,1461,MKP4035118,P. Sneha Sharma,Female,37
4,993,SWM7077524,R. Anjali Yadav,Female,61
3,775,KJM4609389,E. Radha Yadav,Female,39
3,749,AQX1348666,G. Lakshmi Naidu,Female,52
1,129,ZON9492748,A. Sneha Sharma,Female,58
1,145,OHA0134640,B. Sita Verma,Female,42
3,639,NTZ3672211,T. Manoj Sharma,Male,19
2,530,QHG4215921,S. Suresh Verma,Male,22
8,1384,ZVS2306250,M. Latha Yadav,Female,25
6,1217,CHH7682524,I. Sita Joshi,Female,57
1,96,IND6420927,B. Manoj Sharma,Male,48
4,988,VCB3152791,U. Manoj Kumar,Male,24
3,643,LSS9306217,D. Meena Reddy,Female,52
3,601,NFH8930109,M. Suresh Yadav,Male,55
1,92,BFN3342025,V. Suresh Babu,Male,47
2,574,CMA7849277,T. Meena Babu,Female,25
4,961,IDA4331461,G. Meena Singh,Female,28
8,1438,DXP3788206,W. Sneha Kumar,Female,50
6,1166,XIU1207600,M. Sneha Verma,Female,34
3,636,BLH7401250,K. Radha Babu,Female,38
1,109,MCL6647087,Q. Lakshmi Naidu,Female,55
5,1028,IRX7703116,N. Vikram Yadav,Male,40
8,1460,LRA8557830,D. Manoj Joshi,Male,30
3,635,FSC5423366,R. Vijay Verma,Male,42
7,1296,XXW0569804,M. Sneha Naidu,Female,20
4,886,XKD5173353,W. Anil Verma,Male,63
7,1362,NGZ5022479,R. Suresh Naidu,Male,26
2,402,QPE1026617,X. Suresh Joshi,Male,42
5,1065,FWA2539410,V. Arun Babu,Male,64
1,120,LWL7404146,K. Kiran Yadav,Male,26
2,415,HAR7738601,H. Kavya Kumar,Female,56
2,525,WIB7626837,W. Vijay Das,Male,51
4,983,ZZE7954101,S. Sneha Verma,Female,31
2,537,HOA0222398,Z. Vikram Sharma,Male,62
7,1354,UFM1085729,F. Meena Naidu,Female,30
1,162,OHO5793335,V. Latha Yadav,Female,53
1,254,CKF7632118,Q. Radha Joshi,Female,41
7,1324,KKE0417392,V. Priya Yadav,Female,53
1,285,HNI4569272,X. Ravi Verma,Male,55
1,259,FYJ8360535,U. Sneha Yadav,Female,33
8,1425,ITT6543033,X. Latha Babu,Female,19
3,651,VLP1327035,T. Sanjay Sharma,Male,65
1,129,SDG0772182,M. Meena Joshi,Female,22
3,711,JCK8267168,Q. Priya Reddy,Female,63
8,1468,BDK2835747,D. Rahul Singh,Male,21
4,845,ZJR8337531,O. Meena Singh,Female,53
3,752,BHZ2795085,T. Vijay Naidu,Male,26
1,16,BKO6038312,R. Vijay Verma,Male,50
1,55,HKT2765833,Y. Ravi Das,Male,29
7,1358,FST2973710,E. Radha Kumar,Female,20
5,1048,QXG1395405,A. Sita Reddy,Female,30
2,485,ERD6533456,B. Latha Babu,Female,18
3,678,OTP8921189,E. Latha Yadav,Female,22
6,1231,ZVD9007389,V. Arun Naidu,Male,29
3,601,MYH2554166,X. Sanjay Yadav,Male,64
1,138,KKQ1467519,W. Kiran Naidu,Male,26
1,127,QNI3894372,L. Meena Das,Female,52
2,575,KNU1217312,Z. Latha Reddy,Female,48
5,1115,HAM2997210,K. Suresh Yadav,Male,35
5,1100,QKV6073493,A. Sita Naidu,Female,32
3,721,ASC1171465,K. Meena Das,Female,30
1,215,WOA1109920,P. Kavya Joshi,Female,54
1,251,RAT3197048,M. Kiran Joshi,Male,23
1,25,JAD0532668,O. Radha Kumar,Female,18
5,1103,XUU2869594,H. Meena Yadav,Female,36
3,757,MLB4113968,H. Latha Reddy,Female,42
1,296,OXM2171292,B. Lakshmi Das,Female,45
7,1380,SJX4801950,G. Manoj Sharma,Male,37
1,103,EUY4014419,K. Manoj Naidu,Male,61
5,1121,NEK0827932,R. Meena Joshi,Female,64
1,233,JCZ9751135,H. Kiran Babu,Male,57
8,1458,PZR9307369,D. Vikram Yadav,Male,32
1,232,PON0550925,X. Latha Das,Female,29
7,1254,AKE4540150,H. Vikram Singh,Male,27
2,551,VUL3050252,H. Arun Naidu,Male,63
1,258,ZXW9526711,A. Rahul Joshi,Male,42
1,269,WIT1920108,P. Rahul Das,Male,23
1,188,BIY1796123,V. Kavya Reddy,Female,21
7,1375,CQE7330736,I. Anil Babu,Male,61
2,549,ITZ8992091,K. Sanjay Das,Male,64
3,748,DNC8801589,F. Sanjay Singh,Male,60
2,564,YZF0970378,I. Manoj Singh,Male,29
4,899,ROR1722972,O. Sita Babu,Female,40
1,235,YUH7564312,C. Sita Sharma,Female,33
1,207,VCE4086031,L. Ravi Singh,Male,37
4,989,DTT5928083,C. Manoj Singh,Male,60
8,1420,ZMM2672689,X. Latha Kumar,Female,63
2,412,ECZ2599427,P. Kavya Singh,Female,25
5,1096,OKF2486459,E. Vijay Yadav,Male,29
1,89,AZY3739361,X. Rahul Singh,Male,56
1,189,EQN4116887,E. Meena Das,Female,32
2,434,MPX2396905,N. Vikram Das,Male,29
1,187,NPH2708020,L. Manoj Babu,Male,43
3,779,MJH5283368,W. Radha Reddy,Female,51
1,113,ELL9057344,N. Kiran Das,Male,40
2,420,PJK9429954,J. Anil Das,Male,24
2,401,KBW9831641,I. Manoj Singh,Male,18
1,308,EKS9996074,A. Manoj Yadav,Male,45
6,1241,ZPS0178205,K. Kiran Naidu,Male,54
8,1443,GRX0965382,Q. Meena Verma,Female,46
3,589,NUQ4834883,H. Sita Kumar,Female,60
1,141,XUP7131476,T. Rahul Joshi,Male,55
7,1294,OXW3976298,W. Vijay Yadav,Male,55
3,788,OBP3102805,Z. Vikram Naidu,Male,47
3,601,LFF1364576,T. Sneha Naidu,Female,33
4,897,MFC9768644,S. Manoj Naidu,Male,36
1,317,BYN4740475,P. Sanjay Naidu,Male,45
2,365,WJR1861905,R. Priya Kumar,Female,22
4,1003,MVN4220407,M. Divya Naidu,Female,30
2,486,GEZ7300772,P. Manoj Babu,Male,32
8,1467,VMH8371280,X. Anil Sharma,Male,53
1,94,ECI5553740,S. Priya Verma,Female,35
1,349,LPR6062733,Q. Meena Kumar,Female,42
5,1051,HNS8572052,B. Kiran Verma,Male,45
2,452,RCY5178684,K. Sneha Naidu,Female,55
1,60,AER4341298,X. Sita Das,Female,61
2,453,DDN1991130,C. Kavya Joshi,Female,35
7,1354,PYY5646024,T. Arun Yadav,Male,22
5,1037,CHY1649769,M. Manoj Naidu,Male,51
2,524,NUO5248902,E. Radha Das,Female,53
7,1359,AZQ1905878,U. Ravi Verma,Male,49
7,1327,TDB4858198,E. Arun Babu,Male,31
3,773,IYW9079834,G. Sneha Reddy,Female,51
1,49,WCD2369545,R. Kavya Reddy,Female,48
3,655,PYQ9151901,H. Arun Sharma,Male,63
1,248,SZO1839455,D. Anjali Joshi,Female,32
5,1027,FAK8912750,O. Rahul Joshi,Male,54
2,558,QXX6942712,L. Vijay Joshi,Male,59
1,302,TPT7580394,F. Sanjay Kumar,Male,34
2,477,SLN0058694,M. Kiran Das,Male,50
6,1195,JXM1430467,B. Vijay Naidu,Male,42
5,1049,UYI6523529,A. Latha Babu,Female,31
1,144,QEA8487553,Y. Priya Sharma,Female,19
6,1245,XJR5074663,E. Anjali Naidu,Female,50
3,778,NKH4593305,Y. Suresh Sharma,Male,61
1,204,JFW7128070,G. Anjali Naidu,Female,47
3,786,XTU1116165,F. Lakshmi Kumar,Female,49
1,109,IHR4033617,L. Anil Singh,Male,52
1,249,MZP5101863,O. Radha Sharma,Female,42
8,1454,SMO9194619,Y. Latha Babu,Female,21
5,1113,CWA9190329,T. Vikram Joshi,Male,30
1,75,MQU2317153,C. Kiran Das,Male,31
3,697,VCQ9949852,E. Ravi Naidu,Male,34
5,1048,VSR4238702,U. Vikram Naidu,Male,30
6,1248,CZM4577645,Z. Meena Singh,Female,46
8,1485,JHE3973783,Q. Rahul Yadav,Male,44
6,1163,NPD1958780,G. Kavya Verma,Female,19
3,746,AGC8640300,Q. Suresh Yadav,Male,27
2,478,XYA4707680,D. Vijay Joshi,Male,51
1,39,SBQ5423683,T. Vijay Das,Male,28
3,706,GYU9010784,Z. Vijay Kumar,Male,23
1,9,LQI1877324,R. Anil Yadav,Male,37
4,858,WVS8048096,V. Latha Naidu,Female,65
7,1261,JQZ6221881,U. Anjali Joshi,Female,38
1,273,CSI7505242,T. Latha Verma,Female,46
4,861,TPT1245334,N. Radha Reddy,Female,31
5,1075,FNJ0600936,C. Divya Verma,Female,25
2,394,GRB3313331,J. Rahul Kumar,Male,28
4,880,IKV8001667,K. Vikram Singh,Male,58
8,1481,YHC9883156,P. Arun Kumar,Male,45
8,1493,HNS4934447,I. Vijay Yadav,Male,40
3,761,FLJ8621020,O. Ravi Verma,Male,33
1,11,MRT1269901,K. Kavya Reddy,Female,51
3,629,NPN2812512,T. Manoj Babu,Male,27
8,1395,AUF0099218,E. Manoj Verma,Male,23
1,302,WQO0375041,G. Priya Joshi,Female,42
4,805,BOO7719783,T. Lakshmi Verma,Female,32
3,624,CKC9816335,E. Suresh Sharma,Male,65
2,450,YFU5360081,U. Vijay Reddy,Male,59
6,1232,UQZ7333237,Q. Sita Kumar,Female,36
2,391,ILR4728801,W. Divya Das,Female,39
1,4,WTB5021199,H. Manoj Reddy,Male,52
4,907,YNK7412015,D. Anil Reddy,Male,55
2,492,UBF5955584,G. Sita Singh,Female,54
2,454,GFT1943182,V. Radha Babu,Female,60
1,91,RCK6367600,K. Sneha Babu,Female,51
1,42,EMF4677987,U. Divya Das,Female,57
1,186,KMQ3438763,X. Anil Verma,Male,24
1,210,TTD2969154,G. Anjali Naidu,Female,46
3,657,LNL1364151,L. Radha Babu,Female,35
4,940,RPA0782501,U. Suresh Yadav,Male,64
1,1,ELV7357770,G. Rahul Sharma,Male,41
1,63,NVW8747820,H. Sanjay Kumar,Male,39
6,1155,FDG0635770,G. Ravi Babu,Male,47
3,782,OIY5782383,F. Vikram Das,Male,23
2,481,UTT3572182,W. Vijay Naidu,Male,44
3,635,MMK6121553,H. Anil Naidu,Male,29
5,1063,DYL0744395,Z. Latha Reddy,Female,40
8,1477,HBV4145961,D. Manoj Joshi,Male,35
2,372,IBL8499116,H. Latha Joshi,Female,44
1,71,LBK8468488,P. Anil Das,Male,57
1,271,WQS3322951,X. Divya Singh,Female,31
2,366,OYE9312328,N. Priya Singh,Female,32
1,158,FOX1945343,L. Anil Das,Male,62
4,877,NIQ2772223,G. Kiran Sharma,Male,50
8,1511,OUN9998051,X. Meena Singh,Female,19
5,1086,OKG2780951,S. Sneha Naidu,Female,57
1,229,XSW7314061,B. Divya Babu,Female,41
1,141,YUW3071983,B. Sanjay Sharma,Male,39
2,533,LHV2384683,E. Vikram Naidu,Male,21
4,960,OEN3533381,M. Vikram Joshi,Male,31
8,1510,ZVU9008247,O. Manoj Sharma,Male,28
2,379,NND3878706,Q. Kavya Naidu,Female,22
2,438,HLO0934111,D. Suresh Reddy,Male,60
1,328,NKM6819875,I. Kavya Kumar,Female,26
8,1412,QIE0910430,A. Meena Joshi,Female,24
8,1501,GSD1667857,S. Lakshmi Das,Female,39
1,24,PIA1524108,N. Priya Das,Female,19
3,634,KTT6546505,Y. Radha Naidu,Female,34
3,619,MTR5131967,B. Meena Yadav,Female,39
1,13,SWQ0929064,B. Anil Singh,Male,60
4,931,DNH1603043,N. Sanjay Yadav,Male,18
1,192,YAF9838548,S. Sanjay Kumar,Male,45
3,634,STJ6919346,Z. Meena Sharma,Female,56
2,430,NEP3307783,U. Vikram Babu,Male,31
4,908,HSV5090617,P. Sita Babu,Female,23
2,487,HWS6675696,L. Meena Singh,Female,31
2,478,CWY3015656,E. Arun Kumar,Male,61
2,379,OJX5821396,O. Rahul Das,Male,51
8,1394,SIP0062393,U. Arun Yadav,Male,30
8,1492,CFK0673049,D. Vikram Yadav,Male,54
1,233,PCL1980628,O. Manoj Sharma,Male,35
2,540,IOC0479484,Z. Meena Yadav,Female,56
2,455,YVA1270804,O. Suresh Das,Male,36
1,172,BAD0122435,C. Sita Singh,Female,22
4,956,MFZ4482136,Q. Meena Kumar,Female,56
3,611,VIJ1135991,B. Lakshmi Yadav,Female,65
3,775,XQY7791498,N. Sanjay Kumar,Male,25
7,1326,XWP7106781,C. Vikram Babu,Male,35
1,174,VOQ4728396,W. Rahul Naidu,Male,58
3,717,IPL1102720,I. Sneha Sharma,Female,26
7,1295,MQC1342022,R. Anil Singh,Male,44
3,663,BMP8024398,F. Arun Babu,Male,52
1,123,CTT2296967,Z. Kavya Sharma,Female,39
5,1087,PVP1049101,W. Radha Babu,Female,60
5,1117,KZA5068400,R. Manoj Yadav,Male,43
3,587,KJN3707828,O. Sanjay Naidu,Male,30
4,882,PEP9935158,G. Sanjay Verma,Male,25
6,1161,XCK5364886,H. Sanjay Naidu,Male,19
6,1238,QYD1070762,R. Sanjay Babu,Male,42
7,1377,JUE5959163,M. Sneha Babu,Female,36
2,450,SUR8965773,B. Sneha Reddy,Female,44
6,1239,BHC5901826,J. Sneha Babu,Female,25
8,1528,QGV5980898,G. Anjali Das,Female,19
2,482,FYA2948717,G. Latha Kumar,Female,32
2,498,DQX1656508,S. Arun Sharma,Male,29
7,1318,JJU6524987,H. Priya Kumar,Female,58
3,655,ONZ4315990,Q. Anjali Joshi,Female,32
4,904,VBR0338411,A. Meena Naidu,Female,56
3,773,TZO2336499,C. Vijay Kumar,Male,55
1,7,ZYM9138728,P. Meena Yadav,Female,20
8,1457,ULY9834353,P. Meena Naidu,Female,34
8,1493,SPV9344836,C. Meena Joshi,Female,32
1,333,UXL6380088,E. Manoj Yadav,Male,20
1,15,DKI0135458,H. Manoj Joshi,Male,33
4,807,DPZ4286845,W. Rahul Reddy,Male,40
3,680,WBC7425691,V. Divya Sharma,Female,59
2,385,NKO8425711,Z. Manoj Sharma,Male,57
1,56,URM5856003,Q. Vijay Babu,Male,60
1,219,TLK2905980,X. Sanjay Singh,Male,58
8,1494,JDL7087662,Q. Kavya Naidu,Female,36
3,726,ZKP6604243,D. Meena Yadav,Female,60
7,1348,WBM5840612,J. Latha Singh,Female,58
4,814,LML5542457,V. Radha Naidu,Female,41
6,1225,QNT0904623,O. Kiran Reddy,Male,42
3,599,ZQT1813136,I. Anil Verma,Male,26
4,861,OBT5858768,W. Radha Das,Female,49
1,75,VZT2907480,O. Anil Kumar,Male,29
1,254,YSP9435567,T. Latha Reddy,Female,28
7,1347,XDT3824069,X. Divya Joshi,Female,36
1,48,QRN1458329,Z. Anjali Verma,Female,35
8,1449,JFI8649555,O. Latha Reddy,Female,58
3,600,EXK5974584,Z. Radha Kumar,Female,44
4,877,VVB2282054,D. Suresh Sharma,Male,25
3,686,KJE9114445,V. Priya Babu,Female,41
2,520,CQS5529257,N. Vikram Joshi,Male,26
2,429,QJO6032546,O. Kavya Verma,Female,42
2,563,QIY5541383,Q. Suresh Kumar,Male,64
3,600,NQN8960852,Q. Anil Das,Male,31
7,1338,FCU6397703,H. Lakshmi Reddy,Female,22
2,376,QRX0974482,J. Lakshmi Yadav,Female,63
1,80,DPN2057065,N. Kavya Naidu,Female,42
3,606,QGJ6900966,S. Ravi Singh,Male,35
1,49,JEX9155731,E. Ravi Das,Male,33
5,1092,ISZ9546771,R. Vijay Yadav,Male,40
1,245,ABA6929780,V. Sanjay Singh,Male,50
2,439,TIB1135580,F. Divya Verma,Female,23
4,826,SHS1576492,U. Kavya Kumar,Female,27
8,1482,DVV4711663,C. Priya Babu,Female,47
1,273,WAR7969170,S. Kiran Kumar,Male,63
3,776,GVB1957352,Q. Manoj Reddy,Male,38
2,352,NEY9852378,I. Radha Verma,Female,42
2,485,EQS9138228,X. Vijay Sharma,Male,50
1,293,MBW4198389,T. Ravi Naidu,Male,34
1,216,MNI4166043,E. Arun Verma,Male,28
1,116,KEL9599659,A. Suresh Singh,Male,21
6,1149,APN2811244,N. Sneha Verma,Female,45
1,223,SGO4788465,G. Rahul Yadav,Male,57
7,1376,PKY7803945,M. Kiran Sharma,Male,52
7,1267,UZR0495066,I. Vikram Reddy,Male,38
1,61,XRA3345424,W. Sneha Kumar,Female,55
5,1042,LBD2388960,O. Ravi Naidu,Male,49
4,956,TCW6245637,X. Priya Naidu,Female,35
2,563,NXV8515391,G. Arun Reddy,Male,53
5,1050,TVN1458618,N. Anjali Sharma,Female,56
1,149,EEP9279557,O. Sanjay Babu,Male,20
7,1332,MMA3899905,F. Anil Joshi,Male,64
2,455,SAW8254923,N. Priya Yadav,Female,31
5,1051,JGY4284066,I. Anil Yadav,Male,28
1,110,SBB0197418,G. Vijay Yadav,Male,27
1,148,TEC1326048,N. Anil Babu,Male,41
1,190,RZK5239342,M. Arun Reddy,Male,37
8,1497,FPI3238717,Q. Rahul Kumar,Male,40
3,756,FXT5180950,T. Rahul Naidu,Male,60
4,972,ODO4381198,P. Divya Verma,Female,43
2,576,GEK6628586,M. Manoj Reddy,Male,38
5,1114,ZWP7902586,I. Lakshmi Reddy,Female,23
6,1192,QPS5595847,W. Sanjay Naidu,Male,26
3,678,DCD5047900,G. Lakshmi Babu,Female,50
4,929,ZQA7273939,E. Manoj Kumar,Male,35
4,903,HCM8674304,P. Radha Reddy,Female,54
3,725,JSJ2005658,O. Priya Joshi,Female,25
2,570,FKH1770222,E. Vikram Joshi,Male,59
1,72,USY1643756,S. Meena Sharma,Female,35
7,1290,GZW7290866,K. Ravi Yadav,Male,57
8,1453,BES6381666,K. Anil Reddy,Male,40
4,909,NRO5610860,E. Rahul Kumar,Male,28
1,328,OFQ7495795,N. Radha Yadav,Female,56
3,586,LUX1930950,M. Vijay Singh,Male,29
4,1018,JMB2696915,R. Kavya Sharma,Female,40
2,537,STC5777632,R. Suresh Sharma,Male,53
2,503,UIO2827830,U. Kiran Yadav,Male,53
6,1171,CLT1187553,L. Sneha Das,Female,54
1,54,DQT5834631,F. Rahul Kumar,Male,51
1,138,WVG6669184,P. Kavya Yadav,Female,63
1,269,LNO2372930,V. Rahul Kumar,Male,26
5,1085,PGR4936192,B. Sneha Joshi,Female,57
3,738,EIO1093239,N. Suresh Singh,Male,58
1,312,AMU2498807,G. Latha Kumar,Female,47
2,496,CCG3587591,D. Latha Babu,Female,28
2,359,ITJ6684426,V. Suresh Joshi,Male,58
3,660,YUT6049738,R. Sanjay Naidu,Male,34
1,164,AWL5523358,Y. Rahul Kumar,Male,57
1,288,YUJ6834651,R. Radha Kumar,Female,36
2,451,CBQ2971505,J. Suresh Naidu,Male,25
1,217,VUR6874608,S. Radha Babu,Female,35
2,511,FWG9552163,Q. Suresh Yadav,Male,35
1,348,APH4050032,G. Anjali Babu,Female,31
6,1204,FNX4337073,O. Arun Verma,Male,29
7,1276,IDL0223487,L. Vikram Singh,Male,45
8,1528,CBN1559695,F. Rahul Joshi,Male,45
1,220,FZV8365001,N. Meena Joshi,Female,24
1,73,EWC3771470,K. Vikram Verma,Male,47
2,374,YOY3529385,C. Anil Babu,Male,44
3,660,DLI2578634,F. Radha Das,Female,19
7,1292,SFR2349167,F. Anjali Yadav,Female,46
1,56,ZHN2284451,P. Suresh Reddy,Male,29
7,1272,AMV6181070,M. Lakshmi Kumar,Female,60
5,1025,SKF7815028,X. Suresh Verma,Male,59
4,943,PSO7087355,S. Vikram Singh,Male,56
7,1288,EZG4203605,J. Ravi Sharma,Male,32
7,1251,ZIG0603458,L. Suresh Sharma,Male,20
3,761,XIU7868588,K. Lakshmi Naidu,Female,48
3,665,BFP9069789,R. Priya Joshi,Female,45
8,1504,TXS5181420,C. Latha Babu,Female,47
5,1062,NWU8723535,Z. Priya Naidu,Female,29
1,126,HFX1741453,T. Sanjay Verma,Male,51
7,1350,GHS5841164,B. Lakshmi Singh,Female,24
7,1363,NVO8393784,F. Sanjay Naidu,Male,30
1,120,PKQ6109464,V. Sita Babu,Female,32
3,737,DLS3135491,W. Vijay Kumar,Male,49
7,1336,FOR7815117,Q. Sita Babu,Female,60
2,391,AFM6220895,U. Vijay Kumar,Male,39
8,1427,HHD6946204,B. Manoj Joshi,Male,26
2,572,SSV7866708,S. Manoj Das,Male,39
8,1386,DYU1845497,R. Lakshmi Joshi,Female,49
2,548,TME4286707,Q. Kavya Naidu,Female,63
7,1379,XAV1763203,Z. Sita Verma,Female,25
8,1381,SIY4443381,I. Sanjay Verma,Male,25
4,845,MCN0290107,O. Sneha Sharma,Female,52
7,1255,SQI5510555,G. Manoj Singh,Male,54
1,232,VGE2900470,Y. Ravi Kumar,Male,65
1,218,MLC9596919,X. Meena Babu,Female,36
6,1234,SQG3593743,C. Meena Joshi,Female,51
3,718,CML2136087,H. Sanjay Singh,Male,27
5,1102,VFC2379516,N. Vijay Naidu,Male,52
4,801,AGC0530896,L. Sita Naidu,Female,61
7,1321,IJD1092442,B. Vikram Singh,Male,23
3,721,HFZ1478909,R. Sanjay Kumar,Male,44
7,1287,BYW7687904,E. Sneha Naidu,Female,39
3,746,YYL4227343,S. Meena Das,Female,39
3,708,KED9051093,H. Arun Joshi,Male,20
3,732,TLS6867952,A. Anjali Kumar,Female,47
4,968,OHO8466567,Q. Sneha Verma,Female,62
4,890,JXW9082013,I. Ravi Singh,Male,64
7,1326,CLY0259612,Y. Anil Das,Male,33
4,891,UVQ6704748,F. Vijay Sharma,Male,62
8,1527,URT1978915,Y. Suresh Babu,Male,26
1,214,ZZR9094528,F. Vikram Reddy,Male,56
8,1486,WLL3917734,E. Latha Das,Female,24
3,757,OSM3112840,W. Kiran Reddy,Male,28
2,509,KLL2832439,G. Sneha Sharma,Female,30
2,559,WDZ7605440,V. Rahul Joshi,Male,48
2,359,KTD3205216,H. Kavya Yadav,Female,43
6,1175,TDX0897040,D. Meena Joshi,Female,35
5,1089,QLC2457620,I. Sanjay Das,Male,57
3,788,WAU5070896,I. Rahul Sharma,Male,30
1,192,YZQ8829648,V. Manoj Kumar,Male,39
1,20,WBQ1229409,D. Meena Sharma,Female,41
8,1419,XGM3233647,S. Anjali Verma,Female,54
5,1066,EZR2113879,N. Latha Naidu,Female,40
5,1048,YDD0947504,H. Manoj Singh,Male,56
6,1224,VQA6841048,N. Rahul Joshi,Male,32
1,276,FHL6259642,U. Sita Kumar,Female,46
2,397,FKW4034874,Z. Arun Das,Male,58
2,502,IVY6703238,R. Kiran Kumar,Male,64
7,1299,EEB9788447,S. Priya Kumar,Female,19
5,1044,NVS4501174,F. Sita Joshi,Female,41
2,482,OZF6055914,O. Sita Yadav,Female,63
6,1175,YPI2026086,W. Lakshmi Reddy,Female,38
1,288,VNP4675974,Y. Meena Joshi,Female,50
2,500,OGZ9330085,G. Radha Yadav,Female,28
3,602,SKF0473247,S. Vijay Das,Male,26
1,58,ACP5611122,Q. Radha Sharma,Female,23
1,63,EHC6310815,F. Vikram Kumar,Male,32
4,851,SCZ9668195,Q. Meena Joshi,Female,44
7,1372,SMI7915982,S. Radha Naidu,Female,24
4,920,CNL3262600,J. Meena Singh,Female,20
2,416,AXX9322840,I. Vikram Reddy,Male,26
1,119,ISF0688228,T. Rahul Reddy,Male,55
1,199,PEK7925291,E. Latha Reddy,Female,49
2,417,ZHZ3192369,P. Kiran Singh,Male,33
3,685,GNA4479975,W. Suresh Joshi,Male,48
6,1188,GOT0929724,U. Priya Yadav,Female,47
8,1389,VVY9975056,T. Sneha Naidu,Female,61
2,546,NBV0196629,Q. Sanjay Yadav,Male,26
4,970,NAC8526775,L. Vikram Joshi,Male,65
5,1086,VHK2674104,P. Kiran Yadav,Male,64
1,89,OBU9595652,X. Vijay Verma,Male,35
5,1047,HZS8038253,G. Divya Sharma,Female,46
5,1055,BNQ6830452,E. Sita Yadav,Female,22
1,42,PSX8298171,C. Lakshmi Naidu,Female,20
1,222,TXL4915523,H. Kavya Sharma,Female,21
7,1263,PKE9821513,N. Radha Babu,Female,42
2,381,DRH0225912,F. Priya Babu,Female,30
4,910,OXE5282779,D. Lakshmi Das,Female,28
3,740,XOP0473906,Z. Latha Das,Female,29
5,1069,NGQ0135199,C. Priya Sharma,Female,28
1,191,UZU8459287,L. Radha Yadav,Female,26
4,862,QIK7388384,O. Divya Das,Female,44
8,1388,ZWJ0623404,O. Anjali Yadav,Female,39
7,1257,DKO1916968,N. Anjali Babu,Female,27
4,920,ISU6381848,I. Manoj Joshi,Male,21
3,622,WBO4707302,L. Ravi Babu,Male,27
1,41,TJW7705694,T. Meena Joshi,Female,47
4,835,ZVW6287671,Q. Priya Naidu,Female,50
1,68,SFN7611610,Q. Manoj Singh,Male,43
2,414,PRC6403787,O. Anjali Naidu,Female,26
4,794,RKO6484531,Q. Meena Reddy,Female,29
6,1167,VRA9730488,V. Suresh Joshi,Male,50
5,1042,ERA0875501,U. Radha Joshi,Female,59
7,1352,ISG7859990,G. Suresh Yadav,Male,63
7,1308,UWU9141366,Z. Ravi Naidu,Male,30
3,667,FPD2361952,I. Meena Reddy,Female,46
8,1401,XTL8239151,D. Sneha Reddy,Female,62
6,1201,JXF5647309,C. Latha Singh,Female,57
2,441,PDF5721879,F. Manoj Singh,Male,29
1,243,AAW3652336,R. Anjali Babu,Female,63
7,1265,OHY1513432,F. Suresh Naidu,Male,37
7,1348,UTL5722884,S. Ravi Yadav,Male,49
6,1140,SEE4032014,Q. Sita Kumar,Female,50
6,1154,WIR0286533,F. Sneha Sharma,Female,58
5,1046,DLY6466146,E. Manoj Singh,Male,41
1,105,WMK5893853,Q. Vijay Joshi,Male,31
6,1170,WXH1022641,I. Suresh Joshi,Male,32
6,1164,ZOY7475020,L. Radha Joshi,Female,19
2,429,VMI3934363,S. Meena Yadav,Female,50
5,1096,BZV5264999,C. Sita Babu,Female,59
6,1132,KFU6223110,S. Rahul Yadav,Male,21
4,852,KVT4959902,U. Priya Singh,Female,65
1,49,YJB6972416,U. Lakshmi Babu,Female,36
2,476,HNL5763030,I. Priya Yadav,Female,24
3,752,ABU7894739,O. Lakshmi Sharma,Female,57
1,88,GKE5484649,D. Radha Singh,Female,33
7,1271,VLV4950564,P. Lakshmi Yadav,Female,18
3,679,UUN2955971,Q. Vikram Reddy,Male,46
6,1226,OEO2786675,B. Kavya Joshi,Female,58
7,1307,QNI3252113,C. Arun Joshi,Male,43
8,1509,ZPD0479584,U. Anil Kumar,Male,35
6,1191,BAW0572616,Y. Sanjay Naidu,Male,58
1,12,WYN8324973,W. Arun Joshi,Male,24
3,674,IXJ6844545,J. Anil Naidu,Male,54
2,370,CIA0765652,J. Suresh Das,Male,37
1,115,XOP2753244,F. Radha Sharma,Female,42
3,751,SNO4084811,K. Divya Joshi,Female,36
3,621,WST6436217,R. Ravi Joshi,Male,37
5,1021,VQJ1652705,Y. Arun Babu,Male,52
4,867,ZYV4702545,E. Anil Verma,Male,32
2,532,VVY6520828,K. Vijay Yadav,Male,57
2,495,BPO9927185,F. Kiran Kumar,Male,43
7,1284,IQH3865863,U. Divya Kumar,Female,40
6,1206,IWM0192091,O. Rahul Babu,Male,26
1,53,AFM9185430,Q. Latha Das,Female,36
1,50,OXY9945853,X. Kavya Kumar,Female,22
2,522,ITY6660186,S. Priya Kumar,Female,48
3,585,EOE2416681,S. Vijay Naidu,Male,52
4,1002,MLX8481611,D. Sanjay Singh,Male,40
1,348,ZGR3222147,T. Priya Verma,Female,42
1,32,EIJ6763822,Z. Suresh Kumar,Male,52
2,479,FCP5620293,S. Suresh Singh,Male,41
3,700,PVG1610941,S. Ravi Reddy,Male,24
6,1189,DWM5452882,S. Sneha Sharma,Female,56
1,23,TRU1803094,H. Lakshmi Kumar,Female,58
8,1399,AMF8331780,B. Kavya Reddy,Female,24
4,895,KPA5373758,T. Suresh Reddy,Male,26
1,211,AUB6494868,R. Vikram Singh,Male,19
7,1252,XZR6255350,G. Latha Das,Female,54
3,602,VUN0291798,P. Sanjay Yadav,Male,61
2,367,KSN9344348,F. Divya Reddy,Female,32
